id,time,dayPower,capacity
162,2017-01-01,86,50
162,2017-01-02,111,50
162,2017-01-03,66,50
162,2017-01-04,31,50
162,2017-01-05,25,50
162,2017-01-06,55,50
162,2017-01-07,24,50
162,2017-01-08,72,50
162,2017-01-09,120,50
162,2017-01-10,163,50
162,2017-01-11,128,50
162,2017-01-12,43,50
162,2017-01-13,176,50
162,2017-01-14,179,50
162,2017-01-15,111,50
162,2017-01-16,76,50
162,2017-01-17,45,50
162,2017-01-18,93,50
162,2017-01-19,50,50
162,2017-01-20,-1,50
162,2017-01-21,-1,50
162,2017-01-22,-1,50
162,2017-01-23,128,50
162,2017-01-24,97,50
162,2017-01-25,121,50
162,2017-01-26,76,50
162,2017-01-27,159,50
162,2017-01-28,6,50
162,2017-01-29,72,50
162,2017-01-30,197,50
162,2017-01-31,139,50
162,2017-02-01,199,50
162,2017-02-02,159,50
162,2017-02-03,115,50
162,2017-02-04,23,50
162,2017-02-05,150,50
162,2017-02-06,104,50
162,2017-02-07,64,50
162,2017-02-08,89,50
162,2017-02-09,216,50
162,2017-02-10,219,50
162,2017-02-11,181,50
162,2017-02-12,177,50
162,2017-02-13,137,50
162,2017-02-14,116,50
162,2017-02-15,169,50
162,2017-02-16,-1,50
162,2017-02-17,-1,50
162,2017-02-18,-1,50
162,2017-02-19,-1,50
162,2017-02-20,-1,50
162,2017-02-21,29,50
162,2017-02-22,59,50
162,2017-02-23,239,50
162,2017-02-24,218,50
162,2017-02-25,221,50
162,2017-02-26,184,50
162,2017-02-27,189,50
162,2017-02-28,158,50
162,2017-03-01,108,50
162,2017-03-02,233,50
162,2017-03-03,206,50
162,2017-03-04,163,50
162,2017-03-05,204,50
162,2017-03-06,206,50
162,2017-03-07,243,50
162,2017-03-08,231,50
162,2017-03-09,226,50
162,2017-03-10,213,50
162,2017-03-11,131,50
162,2017-03-12,201,50
162,2017-03-13,170,50
162,2017-03-14,218,50
162,2017-03-15,-1,50
162,2017-03-16,171,50
162,2017-03-17,123,50
162,2017-03-18,-1,50
162,2017-03-19,-1,50
162,2017-03-20,-1,50
162,2017-03-21,-1,50
162,2017-03-22,110,50
162,2017-03-23,-1,50
162,2017-03-24,-1,50
162,2017-03-25,-1,50
162,2017-03-26,280,50
162,2017-03-27,308,50
162,2017-03-28,-1,50
162,2017-03-29,-1,50
162,2017-03-30,131,50
162,2017-03-31,233,50
162,2017-04-01,308,50
162,2017-04-02,289,50
162,2017-04-03,267,50
162,2017-04-04,81,50
162,2017-04-05,92,50
162,2017-04-06,285,50
162,2017-04-07,199,50
162,2017-04-08,-1,50
162,2017-04-09,-1,50
162,2017-04-10,183,50
162,2017-04-11,251,50
162,2017-04-12,316,50
162,2017-04-13,217,50
162,2017-04-14,222,50
162,2017-04-15,244,50
162,2017-04-16,57,50
162,2017-04-17,278,50
162,2017-04-18,333,50
162,2017-04-19,-1,50
162,2017-04-20,-1,50
162,2017-04-21,277,50
162,2017-04-22,333,50
162,2017-04-23,301,50
162,2017-04-24,231,50
162,2017-04-25,175,50
162,2017-04-26,313,50
162,2017-04-27,322,50
162,2017-04-28,303,50
162,2017-04-29,297,50
162,2017-04-30,237,50
162,2017-05-01,227,50
162,2017-05-02,275,50
162,2017-05-03,210,50
162,2017-05-04,212,50
162,2017-05-05,244,50
162,2017-05-06,321,50
162,2017-05-07,268,50
162,2017-05-08,228,50
162,2017-05-09,301,50
162,2017-05-10,272,50
162,2017-05-11,-1,50
162,2017-05-12,-1,50
162,2017-05-13,323,50
162,2017-05-14,275,50
162,2017-05-15,261,50
162,2017-05-16,297,50
162,2017-05-17,287,50
162,2017-05-18,279,50
162,2017-05-19,241,50
162,2017-05-20,257,50
162,2017-05-21,237,50
162,2017-05-22,174,50
162,2017-05-23,273,50
162,2017-05-24,323,50
162,2017-05-25,324,50
162,2017-05-26,308,50
162,2017-05-27,293,50
162,2017-05-28,287,50
162,2017-05-29,248,50
162,2017-05-30,-1,50
162,2017-05-31,-1,50
162,2017-06-01,295,50
162,2017-06-02,234,50
162,2017-06-03,-1,50
162,2017-06-04,-1,50
162,2017-06-05,135,50
162,2017-06-06,62,50
162,2017-06-07,293,50
162,2017-06-08,269,50
162,2017-06-09,279,50
162,2017-06-10,242,50
162,2017-06-11,206,50
162,2017-06-12,-1,50
162,2017-06-13,-1,50
162,2017-06-14,292,50
162,2017-06-15,267,50
162,2017-06-16,272,50
162,2017-06-17,270,50
162,2017-06-18,269,50
162,2017-06-19,234,50
162,2017-06-20,-1,50
162,2017-06-21,241,50
162,2017-06-22,51,50
162,2017-06-23,152,50
162,2017-06-24,153,50
162,2017-06-25,250,50
162,2017-06-26,237,50
162,2017-06-27,247,50
162,2017-06-28,251,50
162,2017-06-29,238,50
162,2017-06-30,148,50
162,2017-07-01,262,50
162,2017-07-02,253,50
162,2017-07-03,246,50
162,2017-07-04,153,50
162,2017-07-05,135,50
162,2017-07-06,-1,50
162,2017-07-07,-1,50
162,2017-07-08,294,50
162,2017-07-09,179,50
162,2017-07-10,300,50
162,2017-07-11,293,50
162,2017-07-12,-1,50
162,2017-07-13,269,50
162,2017-07-14,243,50
162,2017-07-15,-1,50
162,2017-07-16,-1,50
162,2017-07-17,-1,50
162,2017-07-18,96,50
162,2017-07-19,142,50
162,2017-07-20,273,50
162,2017-07-21,178,50
162,2017-07-22,78,50
162,2017-07-23,163,50
162,2017-07-24,119,50
162,2017-07-25,255,50
162,2017-07-26,122,50
162,2017-07-27,61,50
162,2017-07-28,75,50
162,2017-07-29,63,50
162,2017-07-30,95,50
162,2017-07-31,203,50
162,2017-08-01,129,50
162,2017-08-02,113,50
162,2017-08-03,265,50
