id,time,dayPower/capacity,lat,lng
309,2017-01-01 22,2.04,36.1753,116.398
309,2017-01-02 22,1.0133333333333334,36.1753,116.398
309,2017-01-03 22,0.86,36.1753,116.398
309,2017-01-04 22,0.6066666666666667,36.1753,116.398
309,2017-01-05 22,2.84,36.1753,116.398
309,2017-01-06 22,2.1666666666666665,36.1753,116.398
309,2017-01-07 22,0.64,36.1753,116.398
309,2017-01-08 22,3.12,36.1753,116.398
309,2017-01-09 22,3.5866666666666664,36.1753,116.398
309,2017-01-10 22,3.5866666666666664,36.1753,116.398
309,2017-01-11 22,4.006666666666667,36.1753,116.398
309,2017-01-12 22,3.42,36.1753,116.398
309,2017-01-13 22,3.3133333333333335,36.1753,116.398
309,2017-01-14 22,2.6733333333333333,36.1753,116.398
309,2017-01-15 22,1.1466666666666667,36.1753,116.398
309,2017-01-16 22,1.1933333333333334,36.1753,116.398
309,2017-01-17 22,0.5466666666666666,36.1753,116.398
309,2017-01-18 22,1.3466666666666667,36.1753,116.398
309,2017-01-19 22,1.8733333333333333,36.1753,116.398
309,2017-01-20 22,4.1066666666666665,36.1753,116.398
309,2017-01-21 22,3.84,36.1753,116.398
309,2017-01-22 22,0.4066666666666667,36.1753,116.398
309,2017-01-23 22,3.32,36.1753,116.398
309,2017-01-24 22,2.8533333333333335,36.1753,116.398
309,2017-01-25 22,1.5533333333333332,36.1753,116.398
309,2017-01-26 22,2.5933333333333333,36.1753,116.398
309,2017-01-27 22,0.5733333333333334,36.1753,116.398
309,2017-01-28 22,0.31333333333333335,36.1753,116.398
309,2017-01-29 22,3.32,36.1753,116.398
309,2017-01-30 22,1.76,36.1753,116.398
309,2017-01-31 22,2.86,36.1753,116.398
309,2017-02-01 22,3.6666666666666665,36.1753,116.398
309,2017-02-02 22,4.56,36.1753,116.398
309,2017-02-03 22,4.12,36.1753,116.398
309,2017-02-04 22,3.86,36.1753,116.398
309,2017-02-05 22,4.253333333333333,36.1753,116.398
309,2017-02-06 22,4.1466666666666665,36.1753,116.398
309,2017-02-07 22,3.7333333333333334,36.1753,116.398
309,2017-02-08 22,3.98,36.1753,116.398
309,2017-02-09 22,2.986666666666667,36.1753,116.398
309,2017-02-10 22,3.3133333333333335,36.1753,116.398
309,2017-02-11 22,4.026666666666666,36.1753,116.398
309,2017-02-12 22,4.2,36.1753,116.398
309,2017-02-13 22,3.973333333333333,36.1753,116.398
309,2017-02-14 22,1.9466666666666668,36.1753,116.398
309,2017-02-15 22,3.1133333333333333,36.1753,116.398
309,2017-02-16 22,3.2866666666666666,36.1753,116.398
309,2017-02-17 22,2.033333333333333,36.1753,116.398
309,2017-02-18 22,3.4066666666666667,36.1753,116.398
309,2017-02-19 22,3.0,36.1753,116.398
309,2017-02-20 22,1.3266666666666667,36.1753,116.398
309,2017-02-21 22,3.3333333333333335,36.1753,116.398
309,2017-02-22 22,4.14,36.1753,116.398
309,2017-02-23 22,4.14,36.1753,116.398
309,2017-02-24 22,0.38,36.1753,116.398
309,2017-02-25 22,4.06,36.1753,116.398
309,2017-02-26 22,3.46,36.1753,116.398
309,2017-02-27 22,2.513333333333333,36.1753,116.398
309,2017-02-28 22,3.7666666666666666,36.1753,116.398
309,2017-03-01 22,3.78,36.1753,116.398
309,2017-03-02 22,5.226666666666667,36.1753,116.398
309,2017-03-03 22,0.72,36.1753,116.398
309,2017-03-04 22,0.26,36.1753,116.398
309,2017-03-05 22,4.56,36.1753,116.398
309,2017-03-06 22,3.2266666666666666,36.1753,116.398
309,2017-03-07 22,3.473333333333333,36.1753,116.398
309,2017-03-08 22,6.126666666666667,36.1753,116.398
309,2017-03-09 22,5.573333333333333,36.1753,116.398
309,2017-03-10 22,4.58,36.1753,116.398
309,2017-03-11 22,4.346666666666667,36.1753,116.398
309,2017-03-12 22,5.386666666666667,36.1753,116.398
309,2017-03-13 22,5.34,36.1753,116.398
309,2017-03-14 22,5.273333333333333,36.1753,116.398
309,2017-03-15 22,1.5733333333333333,36.1753,116.398
309,2017-03-16 22,5.74,36.1753,116.398
309,2017-03-17 22,1.74,36.1753,116.398
309,2017-03-18 22,0.84,36.1753,116.398
309,2017-03-19 22,5.053333333333334,36.1753,116.398
309,2017-03-20 22,3.1666666666666665,36.1753,116.398
309,2017-03-21 22,4.6,36.1753,116.398
309,2017-03-22 22,4.18,36.1753,116.398
309,2017-03-23 22,5.006666666666667,36.1753,116.398
309,2017-03-24 22,5.206666666666667,36.1753,116.398
309,2017-03-25 22,4.793333333333333,36.1753,116.398
309,2017-03-26 22,5.44,36.1753,116.398
309,2017-03-27 22,5.34,36.1753,116.398
309,2017-03-28 22,5.013333333333334,36.1753,116.398
309,2017-03-29 22,3.5533333333333332,36.1753,116.398
309,2017-03-30 22,5.1866666666666665,36.1753,116.398
309,2017-03-31 22,5.24,36.1753,116.398
309,2017-04-01 22,4.486666666666666,36.1753,116.398
309,2017-04-02 22,5.26,36.1753,116.398
309,2017-04-03 22,4.286666666666667,36.1753,116.398
309,2017-04-04 22,0.84,36.1753,116.398
309,2017-04-05 22,1.3133333333333332,36.1753,116.398
309,2017-04-06 22,5.56,36.1753,116.398
309,2017-04-07 22,6.566666666666666,36.1753,116.398
309,2017-04-08 22,6.04,36.1753,116.398
309,2017-04-09 22,1.8866666666666667,36.1753,116.398
309,2017-04-10 22,2.3866666666666667,36.1753,116.398
309,2017-04-11 22,5.3933333333333335,36.1753,116.398
309,2017-04-12 22,1.48,36.1753,116.398
309,2017-04-13 22,0.5866666666666667,36.1753,116.398
309,2017-04-14 22,3.8733333333333335,36.1753,116.398
309,2017-04-15 22,6.02,36.1753,116.398
309,2017-04-16 22,6.16,36.1753,116.398
309,2017-04-17 22,5.866666666666666,36.1753,116.398
309,2017-04-18 22,5.833333333333333,36.1753,116.398
309,2017-04-19 22,0.7533333333333333,36.1753,116.398
309,2017-04-20 22,5.56,36.1753,116.398
309,2017-04-21 22,3.8266666666666667,36.1753,116.398
309,2017-04-22 22,0.37333333333333335,36.1753,116.398
309,2017-04-23 22,1.3733333333333333,36.1753,116.398
309,2017-04-24 22,2.533333333333333,36.1753,116.398
309,2017-04-25 22,5.866666666666666,36.1753,116.398
309,2017-04-26 22,5.666666666666667,36.1753,116.398
309,2017-04-27 22,4.986666666666666,36.1753,116.398
309,2017-04-28 22,6.04,36.1753,116.398
309,2017-04-29 22,5.653333333333333,36.1753,116.398
309,2017-04-30 22,4.273333333333333,36.1753,116.398
309,2017-05-01 22,1.3866666666666667,36.1753,116.398
309,2017-05-02 22,5.3,36.1753,116.398
309,2017-05-03 22,6.413333333333333,36.1753,116.398
309,2017-05-04 22,6.1066666666666665,36.1753,116.398
309,2017-05-05 22,1.8533333333333333,36.1753,116.398
309,2017-05-06 22,3.02,36.1753,116.398
309,2017-05-07 22,5.666666666666667,36.1753,116.398
309,2017-05-08 22,5.906666666666666,36.1753,116.398
309,2017-05-09 22,5.52,36.1753,116.398
309,2017-05-10 22,5.8533333333333335,36.1753,116.398
309,2017-05-11 22,1.7733333333333334,36.1753,116.398
309,2017-05-12 22,5.126666666666667,36.1753,116.398
309,2017-05-13 22,5.593333333333334,36.1753,116.398
309,2017-05-14 22,4.8133333333333335,36.1753,116.398
309,2017-05-15 22,4.92,36.1753,116.398
309,2017-05-16 22,1.7466666666666666,36.1753,116.398
309,2017-05-17 22,1.3266666666666667,36.1753,116.398
309,2017-05-18 22,4.953333333333333,36.1753,116.398
309,2017-05-19 22,3.18,36.1753,116.398
309,2017-05-20 22,3.4266666666666667,36.1753,116.398
309,2017-05-21 22,1.16,36.1753,116.398
309,2017-05-22 22,3.8733333333333335,36.1753,116.398
309,2017-05-23 22,5.006666666666667,36.1753,116.398
309,2017-05-24 22,3.06,36.1753,116.398
309,2017-05-25 22,3.72,36.1753,116.398
309,2017-05-26 22,4.8933333333333335,36.1753,116.398
309,2017-05-27 22,4.713333333333333,36.1753,116.398
309,2017-05-28 22,5.346666666666667,36.1753,116.398
309,2017-05-29 22,3.8733333333333335,36.1753,116.398
309,2017-05-30 22,5.1066666666666665,36.1753,116.398
309,2017-05-31 22,5.786666666666667,36.1753,116.398
309,2017-06-01 22,5.713333333333333,36.1753,116.398
309,2017-06-02 22,3.52,36.1753,116.398
309,2017-06-03 22,5.0,36.1753,116.398
309,2017-06-04 22,4.9,36.1753,116.398
309,2017-06-05 22,5.673333333333333,36.1753,116.398
309,2017-06-06 22,5.52,36.1753,116.398
309,2017-06-07 22,4.22,36.1753,116.398
309,2017-06-08 22,4.046666666666667,36.1753,116.398
309,2017-06-09 22,0.6466666666666666,36.1753,116.398
309,2017-06-10 22,5.586666666666667,36.1753,116.398
309,2017-06-11 22,5.926666666666667,36.1753,116.398
309,2017-06-12 22,5.693333333333333,36.1753,116.398
309,2017-06-13 22,4.586666666666667,36.1753,116.398
309,2017-06-14 22,5.86,36.1753,116.398
309,2017-06-15 22,5.7,36.1753,116.398
309,2017-06-16 22,4.04,36.1753,116.398
309,2017-06-17 22,4.426666666666667,36.1753,116.398
309,2017-06-18 22,3.8866666666666667,36.1753,116.398
309,2017-06-19 22,4.613333333333333,36.1753,116.398
309,2017-06-20 22,5.62,36.1753,116.398
309,2017-06-21 22,3.9466666666666668,36.1753,116.398
309,2017-06-22 22,4.726666666666667,36.1753,116.398
309,2017-06-23 22,5.88,36.1753,116.398
309,2017-06-24 22,5.64,36.1753,116.398
309,2017-06-25 22,0.9,36.1753,116.398
309,2017-06-26 22,3.013333333333333,36.1753,116.398
309,2017-06-27 22,5.733333333333333,36.1753,116.398
309,2017-06-28 22,6.033333333333333,36.1753,116.398
309,2017-06-29 22,4.706666666666667,36.1753,116.398
309,2017-06-30 22,5.346666666666667,36.1753,116.398
309,2017-07-01 22,5.26,36.1753,116.398
309,2017-07-02 22,3.953333333333333,36.1753,116.398
309,2017-07-03 22,5.126666666666667,36.1753,116.398
309,2017-07-04 22,2.6933333333333334,36.1753,116.398
309,2017-07-05 22,4.913333333333333,36.1753,116.398
309,2017-07-06 22,3.966666666666667,36.1753,116.398
309,2017-07-07 22,5.453333333333333,36.1753,116.398
309,2017-07-08 22,2.58,36.1753,116.398
309,2017-07-09 22,2.6533333333333333,36.1753,116.398
