id,time,dayPower/capacity,lat,lng
22,2017-01-01 22,2.13,37.0903,117.219
22,2017-01-02 22,1.12,37.0903,117.219
22,2017-01-03 22,2.63,37.0903,117.219
22,2017-01-04 22,0.63,37.0903,117.219
22,2017-01-05 22,2.96,37.0903,117.219
22,2017-01-06 22,2.81,37.0903,117.219
22,2017-01-07 22,0.54,37.0903,117.219
22,2017-01-08 22,1.22,37.0903,117.219
22,2017-01-09 22,3.05,37.0903,117.219
22,2017-01-10 22,3.73,37.0903,117.219
22,2017-01-11 22,2.89,37.0903,117.219
22,2017-01-12 22,2.1,37.0903,117.219
22,2017-01-13 22,3.76,37.0903,117.219
22,2017-01-14 22,4.33,37.0903,117.219
22,2017-01-15 22,2.63,37.0903,117.219
22,2017-01-16 22,1.78,37.0903,117.219
22,2017-01-17 22,1.2,37.0903,117.219
22,2017-01-18 22,1.74,37.0903,117.219
22,2017-01-19 22,1.93,37.0903,117.219
22,2017-01-20 22,4.62,37.0903,117.219
22,2017-01-21 22,3.95,37.0903,117.219
22,2017-01-22 22,4.3,37.0903,117.219
22,2017-01-23 22,3.02,37.0903,117.219
22,2017-01-24 22,2.34,37.0903,117.219
22,2017-01-25 22,3.16,37.0903,117.219
22,2017-01-26 22,2.08,37.0903,117.219
22,2017-01-27 22,3.95,37.0903,117.219
22,2017-01-28 22,1.3,37.0903,117.219
22,2017-01-29 22,4.27,37.0903,117.219
22,2017-01-30 22,2.72,37.0903,117.219
22,2017-01-31 22,3.49,37.0903,117.219
22,2017-02-01 22,4.85,37.0903,117.219
22,2017-02-02 22,3.99,37.0903,117.219
22,2017-02-03 22,2.88,37.0903,117.219
22,2017-02-04 22,0.58,37.0903,117.219
22,2017-02-05 22,3.77,37.0903,117.219
22,2017-02-06 22,2.92,37.0903,117.219
22,2017-02-07 22,1.4,37.0903,117.219
22,2017-02-08 22,2.38,37.0903,117.219
22,2017-02-09 22,5.55,37.0903,117.219
22,2017-02-10 22,5.51,37.0903,117.219
22,2017-02-11 22,4.74,37.0903,117.219
22,2017-02-12 22,4.62,37.0903,117.219
22,2017-02-13 22,3.66,37.0903,117.219
22,2017-02-14 22,2.55,37.0903,117.219
22,2017-02-15 22,4.28,37.0903,117.219
22,2017-02-16 22,2.98,37.0903,117.219
22,2017-02-17 22,4.17,37.0903,117.219
22,2017-02-18 22,4.57,37.0903,117.219
22,2017-02-19 22,2.03,37.0903,117.219
22,2017-02-20 22,4.56,37.0903,117.219
22,2017-02-21 22,0.68,37.0903,117.219
22,2017-02-22 22,1.69,37.0903,117.219
22,2017-02-23 22,5.91,37.0903,117.219
22,2017-02-24 22,5.59,37.0903,117.219
22,2017-02-25 22,5.51,37.0903,117.219
22,2017-02-26 22,4.82,37.0903,117.219
22,2017-02-27 22,4.93,37.0903,117.219
22,2017-02-28 22,4.0,37.0903,117.219
22,2017-03-01 22,2.21,37.0903,117.219
22,2017-03-02 22,6.01,37.0903,117.219
22,2017-03-03 22,5.34,37.0903,117.219
22,2017-03-04 22,4.43,37.0903,117.219
22,2017-03-05 22,4.89,37.0903,117.219
22,2017-03-06 22,5.47,37.0903,117.219
22,2017-03-07 22,3.49,37.0903,117.219
22,2017-03-08 22,5.84,37.0903,117.219
22,2017-03-09 22,5.33,37.0903,117.219
22,2017-03-10 22,4.19,37.0903,117.219
22,2017-03-11 22,3.28,37.0903,117.219
22,2017-03-12 22,5.0,37.0903,117.219
22,2017-03-13 22,4.03,37.0903,117.219
22,2017-03-14 22,5.71,37.0903,117.219
22,2017-03-15 22,4.99,37.0903,117.219
22,2017-03-16 22,4.8,37.0903,117.219
22,2017-03-17 22,3.58,37.0903,117.219
22,2017-03-18 22,4.24,37.0903,117.219
22,2017-03-19 22,4.42,37.0903,117.219
22,2017-03-20 22,2.17,37.0903,117.219
22,2017-03-21 22,4.9,37.0903,117.219
22,2017-03-22 22,2.4,37.0903,117.219
22,2017-03-23 22,5.12,37.0903,117.219
22,2017-03-24 22,5.68,37.0903,117.219
22,2017-03-25 22,5.78,37.0903,117.219
22,2017-03-26 22,5.72,37.0903,117.219
22,2017-03-27 22,5.23,37.0903,117.219
22,2017-03-28 22,1.87,37.0903,117.219
22,2017-03-29 22,2.84,37.0903,117.219
22,2017-03-30 22,6.53,37.0903,117.219
