id,time,dayPower/capacity,lat,lng
395,2017-01-01,1.875,37.3847,117.015
395,2017-01-02,1.875,37.3847,117.015
395,2017-01-03,1.875,37.3847,117.015
395,2017-01-04,4.0,37.3847,117.015
395,2017-01-05,4.2,37.3847,117.015
395,2017-01-06,3.925,37.3847,117.015
395,2017-01-07,1.725,37.3847,117.015
395,2017-01-08,2.975,37.3847,117.015
395,2017-01-09,3.925,37.3847,117.015
395,2017-01-10,2.975,37.3847,117.015
395,2017-01-11,2.6,37.3847,117.015
395,2017-01-12,3.925,37.3847,117.015
395,2017-01-13,3.825,37.3847,117.015
395,2017-01-14,2.775,37.3847,117.015
395,2017-01-15,1.25,37.3847,117.015
395,2017-01-16,3.925,37.3847,117.015
395,2017-01-17,1.675,37.3847,117.015
395,2017-01-18,2.65,37.3847,117.015
395,2017-01-19,4.3,37.3847,117.015
395,2017-01-20,3.825,37.3847,117.015
395,2017-01-21,3.825,37.3847,117.015
395,2017-01-22,3.825,37.3847,117.015
395,2017-01-23,3.425,37.3847,117.015
395,2017-01-24,3.3,37.3847,117.015
395,2017-01-25,3.925,37.3847,117.015
395,2017-01-26,3.4,37.3847,117.015
395,2017-01-27,3.525,37.3847,117.015
395,2017-01-28,0.9,37.3847,117.015
395,2017-01-29,1.825,37.3847,117.015
395,2017-01-30,1.25,37.3847,117.015
395,2017-01-31,2.775,37.3847,117.015
395,2017-02-01,3.425,37.3847,117.015
395,2017-02-02,1.25,37.3847,117.015
395,2017-02-03,1.7,37.3847,117.015
395,2017-02-04,1.875,37.3847,117.015
395,2017-02-05,2.6,37.3847,117.015
395,2017-02-06,4.175,37.3847,117.015
395,2017-02-07,4.175,37.3847,117.015
395,2017-02-08,2.8,37.3847,117.015
395,2017-02-09,3.825,37.3847,117.015
395,2017-02-10,3.825,37.3847,117.015
395,2017-02-11,5.85,37.3847,117.015
395,2017-02-12,3.325,37.3847,117.015
395,2017-02-13,3.2,37.3847,117.015
395,2017-02-14,3.525,37.3847,117.015
395,2017-02-15,4.6,37.3847,117.015
395,2017-02-16,2.85,37.3847,117.015
395,2017-02-17,5.85,37.3847,117.015
395,2017-02-18,3.2,37.3847,117.015
395,2017-02-19,2.325,37.3847,117.015
395,2017-02-20,1.825,37.3847,117.015
395,2017-02-21,1.675,37.3847,117.015
395,2017-02-22,1.3,37.3847,117.015
395,2017-02-23,1.825,37.3847,117.015
395,2017-02-24,3.2,37.3847,117.015
395,2017-02-25,3.05,37.3847,117.015
395,2017-02-26,4.125,37.3847,117.015
395,2017-02-27,4.025,37.3847,117.015
395,2017-02-28,5.85,37.3847,117.015
395,2017-03-01,4.6,37.3847,117.015
395,2017-03-02,5.85,37.3847,117.015
395,2017-03-03,4.025,37.3847,117.015
395,2017-03-04,4.6,37.3847,117.015
395,2017-03-05,3.075,37.3847,117.015
395,2017-03-06,3.325,37.3847,117.015
395,2017-03-07,3.4,37.3847,117.015
395,2017-03-08,5.85,37.3847,117.015
395,2017-03-09,5.125,37.3847,117.015
395,2017-03-10,5.4,37.3847,117.015
395,2017-03-11,2.675,37.3847,117.015
395,2017-03-12,3.925,37.3847,117.015
395,2017-03-13,4.625,37.3847,117.015
395,2017-03-14,2.9,37.3847,117.015
395,2017-03-15,4.7,37.3847,117.015
395,2017-03-16,4.525,37.3847,117.015
395,2017-03-17,4.375,37.3847,117.015
395,2017-03-18,3.575,37.3847,117.015
395,2017-03-19,6.125,37.3847,117.015
395,2017-03-20,3.3,37.3847,117.015
395,2017-03-21,4.025,37.3847,117.015
395,2017-03-22,1.175,37.3847,117.015
395,2017-03-23,1.175,37.3847,117.015
395,2017-03-24,3.4,37.3847,117.015
395,2017-03-25,4.375,37.3847,117.015
395,2017-03-26,4.125,37.3847,117.015
395,2017-03-27,3.05,37.3847,117.015
395,2017-03-28,2.975,37.3847,117.015
395,2017-03-29,4.375,37.3847,117.015
395,2017-03-30,3.525,37.3847,117.015
395,2017-03-31,2.4,37.3847,117.015
395,2017-04-01,4.6,37.3847,117.015
395,2017-04-02,4.85,37.3847,117.015
395,2017-04-03,2.95,37.3847,117.015
395,2017-04-04,2.025,37.3847,117.015
395,2017-04-05,4.2,37.3847,117.015
395,2017-04-06,4.725,37.3847,117.015
395,2017-04-07,3.3,37.3847,117.015
395,2017-04-08,0.85,37.3847,117.015
395,2017-04-09,3.55,37.3847,117.015
395,2017-04-10,3.525,37.3847,117.015
395,2017-04-11,4.325,37.3847,117.015
395,2017-04-12,4.725,37.3847,117.015
395,2017-04-13,3.3,37.3847,117.015
395,2017-04-14,4.725,37.3847,117.015
395,2017-04-15,4.875,37.3847,117.015
395,2017-04-16,1.125,37.3847,117.015
395,2017-04-17,4.725,37.3847,117.015
395,2017-04-18,5.775,37.3847,117.015
395,2017-04-19,1.675,37.3847,117.015
395,2017-04-20,4.275,37.3847,117.015
395,2017-04-21,2.25,37.3847,117.015
395,2017-04-22,3.575,37.3847,117.015
395,2017-04-23,2.325,37.3847,117.015
395,2017-04-24,4.2,37.3847,117.015
395,2017-04-25,3.225,37.3847,117.015
395,2017-04-26,4.775,37.3847,117.015
395,2017-04-27,4.725,37.3847,117.015
395,2017-04-28,6.475,37.3847,117.015
395,2017-04-29,4.55,37.3847,117.015
395,2017-04-30,4.4,37.3847,117.015
395,2017-05-01,5.05,37.3847,117.015
395,2017-05-02,5.7,37.3847,117.015
395,2017-05-03,3.45,37.3847,117.015
395,2017-05-04,4.625,37.3847,117.015
395,2017-05-05,6.475,37.3847,117.015
395,2017-05-06,3.875,37.3847,117.015
395,2017-05-07,2.4,37.3847,117.015
395,2017-05-08,3.475,37.3847,117.015
395,2017-05-09,5.575,37.3847,117.015
395,2017-05-10,4.875,37.3847,117.015
395,2017-05-11,3.975,37.3847,117.015
395,2017-05-12,5.925,37.3847,117.015
395,2017-05-13,6.05,37.3847,117.015
395,2017-05-14,4.85,37.3847,117.015
395,2017-05-15,4.7,37.3847,117.015
395,2017-05-16,5.5,37.3847,117.015
395,2017-05-17,5.5,37.3847,117.015
395,2017-05-18,5.325,37.3847,117.015
395,2017-05-19,4.4,37.3847,117.015
395,2017-05-20,4.55,37.3847,117.015
395,2017-05-21,4.55,37.3847,117.015
395,2017-05-22,3.1,37.3847,117.015
395,2017-05-23,4.8,37.3847,117.015
395,2017-05-24,5.7,37.3847,117.015
395,2017-05-25,5.475,37.3847,117.015
395,2017-05-26,5.15,37.3847,117.015
395,2017-05-27,4.9,37.3847,117.015
395,2017-05-28,4.7,37.3847,117.015
395,2017-05-29,3.95,37.3847,117.015
395,2017-05-30,2.65,37.3847,117.015
395,2017-05-31,4.275,37.3847,117.015
395,2017-06-01,4.5,37.3847,117.015
395,2017-06-02,3.6,37.3847,117.015
395,2017-06-03,4.625,37.3847,117.015
395,2017-06-04,4.55,37.3847,117.015
395,2017-06-05,2.15,37.3847,117.015
395,2017-06-06,1.125,37.3847,117.015
395,2017-06-07,4.725,37.3847,117.015
395,2017-06-08,3.825,37.3847,117.015
395,2017-06-09,4.0,37.3847,117.015
395,2017-06-10,3.725,37.3847,117.015
395,2017-06-11,2.725,37.3847,117.015
395,2017-06-12,2.725,37.3847,117.015
395,2017-06-13,4.55,37.3847,117.015
395,2017-06-14,5.65,37.3847,117.015
395,2017-06-15,5.2,37.3847,117.015
395,2017-06-16,5.5,37.3847,117.015
395,2017-06-17,5.475,37.3847,117.015
395,2017-06-18,5.425,37.3847,117.015
395,2017-06-19,4.525,37.3847,117.015
395,2017-06-20,5.0,37.3847,117.015
395,2017-06-21,4.7,37.3847,117.015
395,2017-06-22,0.85,37.3847,117.015
395,2017-06-23,2.875,37.3847,117.015
395,2017-06-24,2.775,37.3847,117.015
395,2017-06-25,4.825,37.3847,117.015
395,2017-06-26,4.65,37.3847,117.015
395,2017-06-27,5.225,37.3847,117.015
395,2017-06-28,5.125,37.3847,117.015
395,2017-06-29,4.6,37.3847,117.015
395,2017-06-30,2.85,37.3847,117.015
395,2017-07-01,5.2,37.3847,117.015
395,2017-07-02,4.3,37.3847,117.015
395,2017-07-03,4.8,37.3847,117.015
395,2017-07-04,3.1,37.3847,117.015
395,2017-07-05,2.275,37.3847,117.015
395,2017-07-06,1.65,37.3847,117.015
395,2017-07-07,5.175,37.3847,117.015
395,2017-07-08,5.775,37.3847,117.015
395,2017-07-09,4.075,37.3847,117.015
395,2017-07-10,5.95,37.3847,117.015
395,2017-07-11,1.225,37.3847,117.015
395,2017-07-12,5.75,37.3847,117.015
395,2017-07-13,5.25,37.3847,117.015
395,2017-07-14,4.85,37.3847,117.015
395,2017-07-15,2.45,37.3847,117.015
395,2017-07-16,2.475,37.3847,117.015
395,2017-07-17,4.25,37.3847,117.015
395,2017-07-18,1.775,37.3847,117.015
395,2017-07-19,3.325,37.3847,117.015
395,2017-07-20,5.3,37.3847,117.015
395,2017-07-21,3.2,37.3847,117.015
395,2017-07-22,1.4,37.3847,117.015
395,2017-07-23,3.1,37.3847,117.015
395,2017-07-24,1.925,37.3847,117.015
395,2017-07-25,4.875,37.3847,117.015
395,2017-07-26,1.775,37.3847,117.015
395,2017-07-27,1.325,37.3847,117.015
395,2017-07-28,1.25,37.3847,117.015
395,2017-07-29,1.15,37.3847,117.015
395,2017-07-30,1.9,37.3847,117.015
395,2017-07-31,3.1,37.3847,117.015
395,2017-08-01,2.4,37.3847,117.015
395,2017-08-02,2.2,37.3847,117.015
395,2017-08-03,3.725,37.3847,117.015
395,2017-08-04,5.3,37.3847,117.015
395,2017-08-05,4.45,37.3847,117.015
395,2017-08-06,5.075,37.3847,117.015
395,2017-08-07,4.25,37.3847,117.015
395,2017-08-08,1.225,37.3847,117.015
395,2017-08-09,4.275,37.3847,117.015
395,2017-08-10,5.65,37.3847,117.015
395,2017-08-11,5.125,37.3847,117.015
395,2017-08-12,1.9,37.3847,117.015
395,2017-08-13,2.775,37.3847,117.015
395,2017-08-14,3.325,37.3847,117.015
395,2017-08-15,4.8,37.3847,117.015
395,2017-08-16,4.7,37.3847,117.015
395,2017-08-17,0.975,37.3847,117.015
395,2017-08-18,1.35,37.3847,117.015
395,2017-08-19,2.425,37.3847,117.015
395,2017-08-20,3.775,37.3847,117.015
395,2017-08-21,5.15,37.3847,117.015
395,2017-08-22,2.95,37.3847,117.015
395,2017-08-23,1.675,37.3847,117.015
395,2017-08-24,5.25,37.3847,117.015
395,2017-08-25,3.475,37.3847,117.015
395,2017-08-26,1.55,37.3847,117.015
395,2017-08-27,1.575,37.3847,117.015
395,2017-08-28,0.95,37.3847,117.015
395,2017-08-29,1.675,37.3847,117.015
395,2017-08-30,6.175,37.3847,117.015
395,2017-08-31,5.25,37.3847,117.015
395,2017-09-01,4.1,37.3847,117.015
395,2017-09-02,3.65,37.3847,117.015
395,2017-09-03,3.8,37.3847,117.015
395,2017-09-04,3.45,37.3847,117.015
395,2017-09-05,2.625,37.3847,117.015
395,2017-09-06,4.6,37.3847,117.015
395,2017-09-07,2.025,37.3847,117.015
395,2017-09-08,5.2,37.3847,117.015
395,2017-09-09,4.5,37.3847,117.015
395,2017-09-10,0.9,37.3847,117.015
395,2017-09-11,5.3,37.3847,117.015
395,2017-09-12,5.325,37.3847,117.015
395,2017-09-13,5.05,37.3847,117.015
395,2017-09-14,5.25,37.3847,117.015
395,2017-09-15,3.175,37.3847,117.015
395,2017-09-16,2.65,37.3847,117.015
395,2017-09-17,3.875,37.3847,117.015
395,2017-09-18,3.25,37.3847,117.015
395,2017-09-19,4.775,37.3847,117.015
395,2017-09-20,5.05,37.3847,117.015
395,2017-09-21,4.325,37.3847,117.015
395,2017-09-22,5.05,37.3847,117.015
395,2017-09-23,4.6,37.3847,117.015
395,2017-09-24,4.65,37.3847,117.015
395,2017-09-25,3.5,37.3847,117.015
395,2017-09-26,1.725,37.3847,117.015
395,2017-09-27,2.4,37.3847,117.015
395,2017-09-28,5.775,37.3847,117.015
395,2017-09-29,3.5,37.3847,117.015
395,2017-09-30,3.45,37.3847,117.015
395,2017-10-01,2.25,37.3847,117.015
395,2017-10-02,2.275,37.3847,117.015
395,2017-10-03,1.425,37.3847,117.015
395,2017-10-04,2.95,37.3847,117.015
395,2017-10-05,4.275,37.3847,117.015
395,2017-10-06,4.35,37.3847,117.015
395,2017-10-07,0.525,37.3847,117.015
395,2017-10-08,0.375,37.3847,117.015
395,2017-10-09,0.15,37.3847,117.015
395,2017-10-10,0.275,37.3847,117.015
395,2017-10-11,3.4,37.3847,117.015
395,2017-10-12,4.2,37.3847,117.015
395,2017-10-13,3.3,37.3847,117.015
395,2017-10-14,1.975,37.3847,117.015
395,2017-10-15,1.975,37.3847,117.015
395,2017-10-16,1.475,37.3847,117.015
395,2017-10-17,1.525,37.3847,117.015
395,2017-10-18,1.1,37.3847,117.015
