id,time,dayPower/capacity,lat,lng
323,2017-01-01,2.6,36.1777,116.296
323,2017-01-02,2.6,36.1777,116.296
323,2017-01-03,2.6,36.1777,116.296
323,2017-01-04,4.52,36.1777,116.296
323,2017-01-05,2.48,36.1777,116.296
323,2017-01-06,2.86,36.1777,116.296
323,2017-01-07,2.18,36.1777,116.296
323,2017-01-08,3.2,36.1777,116.296
323,2017-01-09,2.86,36.1777,116.296
323,2017-01-10,4.44,36.1777,116.296
323,2017-01-11,0.98,36.1777,116.296
323,2017-01-12,4.38,36.1777,116.296
323,2017-01-13,4.46,36.1777,116.296
323,2017-01-14,2.52,36.1777,116.296
323,2017-01-15,0.42,36.1777,116.296
323,2017-01-16,2.86,36.1777,116.296
323,2017-01-17,3.0,36.1777,116.296
323,2017-01-18,3.82,36.1777,116.296
323,2017-01-19,4.66,36.1777,116.296
323,2017-01-20,4.46,36.1777,116.296
323,2017-01-21,4.46,36.1777,116.296
323,2017-01-22,4.46,36.1777,116.296
323,2017-01-23,4.16,36.1777,116.296
323,2017-01-24,4.08,36.1777,116.296
323,2017-01-25,2.86,36.1777,116.296
323,2017-01-26,1.12,36.1777,116.296
323,2017-01-27,3.84,36.1777,116.296
323,2017-01-28,2.44,36.1777,116.296
323,2017-01-29,2.56,36.1777,116.296
323,2017-01-30,0.42,36.1777,116.296
323,2017-01-31,2.52,36.1777,116.296
323,2017-02-01,4.16,36.1777,116.296
323,2017-02-02,0.42,36.1777,116.296
323,2017-02-03,2.68,36.1777,116.296
323,2017-02-04,2.6,36.1777,116.296
323,2017-02-05,3.22,36.1777,116.296
323,2017-02-06,4.62,36.1777,116.296
323,2017-02-07,4.62,36.1777,116.296
323,2017-02-08,3.4,36.1777,116.296
323,2017-02-09,4.46,36.1777,116.296
323,2017-02-10,4.46,36.1777,116.296
323,2017-02-11,5.96,36.1777,116.296
323,2017-02-12,4.0,36.1777,116.296
323,2017-02-13,2.98,36.1777,116.296
323,2017-02-14,2.94,36.1777,116.296
323,2017-02-15,4.76,36.1777,116.296
323,2017-02-16,2.92,36.1777,116.296
323,2017-02-17,5.94,36.1777,116.296
323,2017-02-18,2.98,36.1777,116.296
323,2017-02-19,2.16,36.1777,116.296
323,2017-02-20,2.56,36.1777,116.296
323,2017-02-21,1.3,36.1777,116.296
323,2017-02-22,0.5,36.1777,116.296
323,2017-02-23,1.6,36.1777,116.296
323,2017-02-24,2.98,36.1777,116.296
323,2017-02-25,3.24,36.1777,116.296
323,2017-02-26,4.22,36.1777,116.296
