id,time,dayPower/capacity,lat,lng
315,2017-01-01,2.84,36.14,116.28
315,2017-01-02,2.84,36.14,116.28
315,2017-01-03,2.84,36.14,116.28
315,2017-01-04,4.78,36.14,116.28
315,2017-01-05,1.02,36.14,116.28
315,2017-01-06,2.84,36.14,116.28
315,2017-01-07,2.2,36.14,116.28
315,2017-01-08,3.64,36.14,116.28
315,2017-01-09,2.84,36.14,116.28
315,2017-01-10,4.02,36.14,116.28
315,2017-01-11,3.18,36.14,116.28
315,2017-01-12,4.18,36.14,116.28
315,2017-01-13,3.78,36.14,116.28
315,2017-01-14,4.0,36.14,116.28
315,2017-01-15,0.42,36.14,116.28
315,2017-01-16,2.84,36.14,116.28
315,2017-01-17,1.04,36.14,116.28
315,2017-01-18,3.68,36.14,116.28
315,2017-01-19,4.42,36.14,116.28
315,2017-01-20,3.78,36.14,116.28
315,2017-01-21,3.78,36.14,116.28
315,2017-01-22,3.78,36.14,116.28
315,2017-01-23,4.0,36.14,116.28
315,2017-01-24,4.06,36.14,116.28
315,2017-01-25,2.84,36.14,116.28
315,2017-01-26,1.38,36.14,116.28
315,2017-01-27,3.78,36.14,116.28
315,2017-01-28,2.44,36.14,116.28
315,2017-01-29,2.52,36.14,116.28
315,2017-01-30,0.42,36.14,116.28
315,2017-01-31,4.0,36.14,116.28
315,2017-02-01,4.0,36.14,116.28
315,2017-02-02,0.42,36.14,116.28
315,2017-02-03,2.68,36.14,116.28
315,2017-02-04,2.84,36.14,116.28
315,2017-02-05,3.24,36.14,116.28
315,2017-02-06,4.5,36.14,116.28
315,2017-02-07,4.5,36.14,116.28
315,2017-02-08,1.64,36.14,116.28
315,2017-02-09,3.78,36.14,116.28
315,2017-02-10,3.78,36.14,116.28
315,2017-02-11,5.84,36.14,116.28
315,2017-02-12,4.0,36.14,116.28
315,2017-02-13,3.04,36.14,116.28
315,2017-02-14,2.92,36.14,116.28
315,2017-02-15,4.64,36.14,116.28
315,2017-02-16,2.76,36.14,116.28
315,2017-02-17,5.84,36.14,116.28
315,2017-02-18,3.04,36.14,116.28
315,2017-02-19,2.22,36.14,116.28
315,2017-02-20,2.52,36.14,116.28
315,2017-02-21,1.14,36.14,116.28
315,2017-02-22,0.46,36.14,116.28
315,2017-02-23,1.56,36.14,116.28
315,2017-02-24,3.04,36.14,116.28
315,2017-02-25,3.2,36.14,116.28
315,2017-02-26,4.12,36.14,116.28
315,2017-02-27,4.36,36.14,116.28
315,2017-02-28,5.44,36.14,116.28
315,2017-03-01,3.66,36.14,116.28
315,2017-03-02,5.84,36.14,116.28
315,2017-03-03,4.36,36.14,116.28
315,2017-03-04,4.64,36.14,116.28
315,2017-03-05,3.5,36.14,116.28
315,2017-03-06,4.0,36.14,116.28
315,2017-03-07,3.94,36.14,116.28
315,2017-03-08,5.84,36.14,116.28
315,2017-03-09,4.9,36.14,116.28
315,2017-03-10,5.08,36.14,116.28
315,2017-03-11,3.98,36.14,116.28
315,2017-03-12,4.24,36.14,116.28
315,2017-03-13,4.58,36.14,116.28
315,2017-03-14,1.02,36.14,116.28
315,2017-03-15,1.3,36.14,116.28
315,2017-03-16,4.5,36.14,116.28
315,2017-03-17,4.0,36.14,116.28
315,2017-03-18,3.84,36.14,116.28
315,2017-03-19,6.08,36.14,116.28
315,2017-03-20,3.36,36.14,116.28
315,2017-03-21,4.36,36.14,116.28
315,2017-03-22,0.74,36.14,116.28
315,2017-03-23,1.38,36.14,116.28
315,2017-03-24,1.38,36.14,116.28
315,2017-03-25,4.66,36.14,116.28
315,2017-03-26,4.12,36.14,116.28
315,2017-03-27,5.32,36.14,116.28
315,2017-03-28,3.64,36.14,116.28
315,2017-03-29,4.66,36.14,116.28
315,2017-03-30,2.92,36.14,116.28
315,2017-03-31,1.42,36.14,116.28
315,2017-04-01,4.64,36.14,116.28
315,2017-04-02,5.0,36.14,116.28
315,2017-04-03,1.72,36.14,116.28
315,2017-04-04,1.7,36.14,116.28
315,2017-04-05,1.02,36.14,116.28
315,2017-04-06,5.92,36.14,116.28
315,2017-04-07,3.36,36.14,116.28
315,2017-04-08,1.48,36.14,116.28
