id,time,dayPower/capacity,lat,lng
114,2017-01-01,2.22,36.601,116.742
114,2017-01-02,0.54,36.601,116.742
114,2017-01-03,2.74,36.601,116.742
114,2017-01-04,0.38,36.601,116.742
114,2017-01-05,2.08,36.601,116.742
114,2017-01-06,2.84,36.601,116.742
114,2017-01-07,0.36,36.601,116.742
114,2017-01-08,2.74,36.601,116.742
114,2017-01-09,2.46,36.601,116.742
114,2017-01-10,2.76,36.601,116.742
114,2017-01-11,2.74,36.601,116.742
114,2017-01-12,0.54,36.601,116.742
114,2017-01-13,4.16,36.601,116.742
114,2017-01-14,4.16,36.601,116.742
114,2017-01-15,2.62,36.601,116.742
114,2017-01-16,2.46,36.601,116.742
114,2017-01-17,1.8,36.601,116.742
114,2017-01-18,1.66,36.601,116.742
114,2017-01-19,2.6,36.601,116.742
114,2017-01-20,4.74,36.601,116.742
114,2017-01-21,3.98,36.601,116.742
114,2017-01-22,4.02,36.601,116.742
114,2017-01-23,3.24,36.601,116.742
114,2017-01-24,2.74,36.601,116.742
114,2017-01-25,3.32,36.601,116.742
114,2017-01-26,2.24,36.601,116.742
114,2017-01-27,3.66,36.601,116.742
114,2017-01-28,0.08,36.601,116.742
114,2017-01-29,1.18,36.601,116.742
114,2017-01-30,4.88,36.601,116.742
114,2017-01-31,2.7,36.601,116.742
114,2017-02-01,4.32,36.601,116.742
114,2017-02-02,3.88,36.601,116.742
114,2017-02-03,2.28,36.601,116.742
114,2017-02-04,0.72,36.601,116.742
114,2017-02-05,4.26,36.601,116.742
114,2017-02-06,2.48,36.601,116.742
114,2017-02-07,0.86,36.601,116.742
114,2017-02-08,1.98,36.601,116.742
114,2017-02-09,4.16,36.601,116.742
114,2017-02-10,5.16,36.601,116.742
114,2017-02-11,4.66,36.601,116.742
114,2017-02-12,4.42,36.601,116.742
114,2017-02-13,4.0,36.601,116.742
114,2017-02-14,2.32,36.601,116.742
114,2017-02-15,3.66,36.601,116.742
114,2017-02-16,3.02,36.601,116.742
114,2017-02-17,3.1,36.601,116.742
114,2017-02-18,4.36,36.601,116.742
114,2017-02-19,2.14,36.601,116.742
114,2017-02-20,1.18,36.601,116.742
114,2017-02-21,0.5,36.601,116.742
114,2017-02-22,1.48,36.601,116.742
114,2017-02-23,5.74,36.601,116.742
114,2017-02-24,5.56,36.601,116.742
114,2017-02-25,5.2,36.601,116.742
114,2017-02-26,4.52,36.601,116.742
114,2017-02-27,4.86,36.601,116.742
114,2017-02-28,3.02,36.601,116.742
114,2017-03-01,2.46,36.601,116.742
