id,time,dayPower/capacity,lat,lng
388,2017-01-01 22,2.275,37.2697,117.396
388,2017-01-02 22,1.425,37.2697,117.396
388,2017-01-03 22,2.6,37.2697,117.396
388,2017-01-04 22,0.65,37.2697,117.396
388,2017-01-05 22,3.3,37.2697,117.396
388,2017-01-06 22,3.225,37.2697,117.396
388,2017-01-07 22,0.525,37.2697,117.396
388,2017-01-08 22,3.625,37.2697,117.396
388,2017-01-09 22,4.025,37.2697,117.396
388,2017-01-10 22,4.525,37.2697,117.396
388,2017-01-11 22,4.825,37.2697,117.396
388,2017-01-12 22,4.275,37.2697,117.396
388,2017-01-13 22,4.125,37.2697,117.396
388,2017-01-14 22,2.775,37.2697,117.396
388,2017-01-15 22,1.45,37.2697,117.396
388,2017-01-16 22,1.7,37.2697,117.396
388,2017-01-17 22,0.575,37.2697,117.396
388,2017-01-18 22,0.875,37.2697,117.396
388,2017-01-19 22,1.925,37.2697,117.396
388,2017-01-20 22,2.525,37.2697,117.396
388,2017-01-21 22,0.575,37.2697,117.396
388,2017-01-22 22,1.35,37.2697,117.396
388,2017-01-23 22,4.45,37.2697,117.396
388,2017-01-24 22,4.125,37.2697,117.396
388,2017-01-25 22,2.55,37.2697,117.396
388,2017-01-26 22,3.325,37.2697,117.396
388,2017-01-27 22,1.325,37.2697,117.396
388,2017-01-28 22,1.9,37.2697,117.396
388,2017-01-29 22,4.65,37.2697,117.396
388,2017-01-30 22,3.3,37.2697,117.396
388,2017-01-31 22,3.925,37.2697,117.396
388,2017-02-01 22,4.2,37.2697,117.396
388,2017-02-02 22,5.5,37.2697,117.396
388,2017-02-03 22,5.275,37.2697,117.396
388,2017-02-04 22,5.225,37.2697,117.396
388,2017-02-05 22,5.45,37.2697,117.396
388,2017-02-06 22,5.0,37.2697,117.396
388,2017-02-07 22,4.875,37.2697,117.396
388,2017-02-08 22,4.8,37.2697,117.396
388,2017-02-09 22,3.7,37.2697,117.396
388,2017-02-10 22,4.625,37.2697,117.396
388,2017-02-11 22,5.025,37.2697,117.396
388,2017-02-12 22,5.425,37.2697,117.396
388,2017-02-13 22,5.275,37.2697,117.396
388,2017-02-14 22,1.95,37.2697,117.396
388,2017-02-15 22,4.2,37.2697,117.396
388,2017-02-16 22,4.15,37.2697,117.396
388,2017-02-17 22,1.0,37.2697,117.396
388,2017-02-18 22,3.175,37.2697,117.396
388,2017-02-19 22,2.9,37.2697,117.396
388,2017-02-20 22,0.875,37.2697,117.396
388,2017-02-21 22,4.95,37.2697,117.396
388,2017-02-22 22,4.075,37.2697,117.396
388,2017-02-23 22,4.8,37.2697,117.396
388,2017-02-24 22,1.625,37.2697,117.396
388,2017-02-25 22,4.7,37.2697,117.396
388,2017-02-26 22,3.875,37.2697,117.396
388,2017-02-27 22,2.15,37.2697,117.396
388,2017-02-28 22,3.175,37.2697,117.396
388,2017-03-01 22,5.325,37.2697,117.396
388,2017-03-02 22,5.15,37.2697,117.396
388,2017-03-03 22,4.65,37.2697,117.396
388,2017-03-04 22,3.95,37.2697,117.396
388,2017-03-05 22,2.875,37.2697,117.396
388,2017-03-06 22,5.55,37.2697,117.396
388,2017-03-07 22,3.325,37.2697,117.396
388,2017-03-08 22,6.3,37.2697,117.396
388,2017-03-09 22,5.65,37.2697,117.396
388,2017-03-10 22,4.05,37.2697,117.396
388,2017-03-11 22,2.875,37.2697,117.396
388,2017-03-12 22,5.25,37.2697,117.396
388,2017-03-13 22,5.225,37.2697,117.396
