id,time,dayPower,capacity
481,2017-01-01,143,50
481,2017-01-02,143,50
481,2017-01-03,143,50
481,2017-01-04,192,50
481,2017-01-05,118,50
481,2017-01-06,124,50
481,2017-01-07,91,50
481,2017-01-08,111,50
481,2017-01-09,124,50
481,2017-01-10,170,50
481,2017-01-11,128,50
481,2017-01-12,204,50
481,2017-01-13,230,50
481,2017-01-14,139,50
481,2017-01-15,120,50
481,2017-01-16,124,50
481,2017-01-17,83,50
481,2017-01-18,155,50
481,2017-01-19,235,50
481,2017-01-20,230,50
481,2017-01-21,230,50
481,2017-01-22,230,50
481,2017-01-23,183,50
481,2017-01-24,201,50
481,2017-01-25,124,50
481,2017-01-26,14,50
481,2017-01-27,311,50
481,2017-01-28,87,50
481,2017-01-29,111,50
481,2017-01-30,120,50
481,2017-01-31,139,50
481,2017-02-01,183,50
481,2017-02-02,120,50
481,2017-02-03,133,50
481,2017-02-04,143,50
481,2017-02-05,129,50
481,2017-02-06,233,50
481,2017-02-07,233,50
481,2017-02-08,174,50
481,2017-02-09,230,50
481,2017-02-10,230,50
481,2017-02-11,309,50
481,2017-02-12,203,50
481,2017-02-13,143,50
481,2017-02-14,153,50
481,2017-02-15,254,50
481,2017-02-16,120,50
481,2017-02-17,311,50
481,2017-02-18,143,50
481,2017-02-19,120,50
481,2017-02-20,111,50
481,2017-02-21,87,50
481,2017-02-22,50,50
481,2017-02-23,96,50
481,2017-02-24,143,50
481,2017-02-25,176,50
481,2017-02-26,230,50
481,2017-02-27,215,50
481,2017-02-28,295,50
481,2017-03-01,247,50
481,2017-03-02,309,50
481,2017-03-03,215,50
481,2017-03-04,254,50
481,2017-03-05,188,50
481,2017-03-06,203,50
481,2017-03-07,194,50
481,2017-03-08,309,50
481,2017-03-09,259,50
481,2017-03-10,255,50
481,2017-03-11,110,50
481,2017-03-12,207,50
481,2017-03-13,252,50
481,2017-03-14,60,50
481,2017-03-15,158,50
481,2017-03-16,221,50
481,2017-03-17,185,50
481,2017-03-18,176,50
481,2017-03-19,308,50
481,2017-03-20,181,50
481,2017-03-21,215,50
481,2017-03-22,37,50
481,2017-03-23,70,50
481,2017-03-24,187,50
481,2017-03-25,242,50
481,2017-03-26,230,50
481,2017-03-27,169,50
481,2017-03-28,111,50
481,2017-03-29,242,50
481,2017-03-30,153,50
481,2017-03-31,96,50
481,2017-04-01,254,50
481,2017-04-02,249,50
481,2017-04-03,126,50
481,2017-04-04,80,50
481,2017-04-05,118,50
481,2017-04-06,225,50
481,2017-04-07,181,50
481,2017-04-08,54,50
481,2017-04-09,166,50
481,2017-04-10,153,50
481,2017-04-11,227,50
481,2017-04-12,288,50
481,2017-04-13,181,50
481,2017-04-14,225,50
481,2017-04-15,270,50
481,2017-04-16,51,50
481,2017-04-17,244,50
481,2017-04-18,279,50
481,2017-04-19,89,50
481,2017-04-20,206,50
481,2017-04-21,157,50
481,2017-04-22,176,50
481,2017-04-23,152,50
481,2017-04-24,180,50
481,2017-04-25,160,50
481,2017-04-26,247,50
481,2017-04-27,251,50
481,2017-04-28,336,50
481,2017-04-29,233,50
481,2017-04-30,237,50
481,2017-05-01,246,50
481,2017-05-02,309,50
481,2017-05-03,222,50
481,2017-05-04,297,50
481,2017-05-05,336,50
481,2017-05-06,195,50
481,2017-05-07,80,50
481,2017-05-08,229,50
481,2017-05-09,297,50
481,2017-05-10,270,50
481,2017-05-11,230,50
481,2017-05-12,299,50
481,2017-05-13,299,50
481,2017-05-14,263,50
481,2017-05-15,203,50
481,2017-05-16,294,50
481,2017-05-17,280,50
481,2017-05-18,273,50
481,2017-05-19,237,50
481,2017-05-20,247,50
481,2017-05-21,222,50
481,2017-05-22,175,50
481,2017-05-23,220,50
481,2017-05-24,309,50
481,2017-05-25,308,50
481,2017-05-26,285,50
481,2017-05-27,270,50
481,2017-05-28,267,50
481,2017-05-29,225,50
481,2017-05-30,218,50
481,2017-05-31,242,50
481,2017-06-01,251,50
481,2017-06-02,176,50
481,2017-06-03,297,50
481,2017-06-04,207,50
481,2017-06-05,117,50
481,2017-06-06,51,50
481,2017-06-07,225,50
481,2017-06-08,213,50
481,2017-06-09,192,50
481,2017-06-10,101,50
481,2017-06-11,145,50
481,2017-06-12,103,50
481,2017-06-13,126,50
481,2017-06-14,177,50
481,2017-06-15,166,50
481,2017-06-16,167,50
481,2017-06-17,174,50
