id,time,dayPower,capacity
75,2017-01-01,159,100
75,2017-01-02,254,100
75,2017-01-03,159,100
75,2017-01-04,452,100
75,2017-01-05,186,100
75,2017-01-06,281,100
75,2017-01-07,228,100
75,2017-01-08,159,100
75,2017-01-09,263,100
75,2017-01-10,4,100
75,2017-01-11,263,100
75,2017-01-12,235,100
75,2017-01-13,409,100
75,2017-01-14,415,100
75,2017-01-15,4,100
75,2017-01-16,263,100
75,2017-01-17,263,100
75,2017-01-18,263,100
75,2017-01-19,235,100
75,2017-01-20,409,100
75,2017-01-21,409,100
75,2017-01-22,395,100
75,2017-01-23,339,100
75,2017-01-24,298,100
75,2017-01-25,334,100
75,2017-01-26,263,100
75,2017-01-27,370,100
75,2017-01-28,263,100
75,2017-01-29,235,100
75,2017-01-30,4,100
75,2017-01-31,415,100
75,2017-02-01,409,100
75,2017-02-02,4,100
75,2017-02-03,113,100
75,2017-02-04,159,100
75,2017-02-05,406,100
75,2017-02-06,237,100
75,2017-02-07,84,100
75,2017-02-08,202,100
75,2017-02-09,541,100
75,2017-02-10,538,100
75,2017-02-11,489,100
75,2017-02-12,450,100
75,2017-02-13,410,100
75,2017-02-14,238,100
75,2017-02-15,408,100
75,2017-02-16,346,100
75,2017-02-17,340,100
75,2017-02-18,445,100
75,2017-02-19,291,100
75,2017-02-20,509,100
75,2017-02-21,57,100
75,2017-02-22,152,100
75,2017-02-23,575,100
75,2017-02-24,525,100
75,2017-02-25,504,100
75,2017-02-26,454,100
75,2017-02-27,496,100
75,2017-02-28,283,100
75,2017-03-01,273,100
75,2017-03-02,583,100
75,2017-03-03,533,100
75,2017-03-04,364,100
75,2017-03-05,403,100
75,2017-03-06,545,100
75,2017-03-07,602,100
75,2017-03-08,595,100
75,2017-03-09,568,100
75,2017-03-10,499,100
75,2017-03-11,375,100
75,2017-03-12,525,100
75,2017-03-13,253,100
75,2017-03-14,571,100
75,2017-03-15,410,100
75,2017-03-16,426,100
75,2017-03-17,428,100
75,2017-03-18,476,100
75,2017-03-19,464,100
75,2017-03-20,525,100
75,2017-03-21,496,100
75,2017-03-22,250,100
75,2017-03-23,197,100
75,2017-03-24,241,100
75,2017-03-25,487,100
75,2017-03-26,570,100
75,2017-03-27,590,100
75,2017-03-28,159,100
75,2017-03-29,159,100
75,2017-03-30,155,100
75,2017-03-31,560,100
75,2017-04-01,611,100
75,2017-04-02,570,100
75,2017-04-03,409,100
75,2017-04-04,81,100
75,2017-04-05,186,100
75,2017-04-06,515,100
75,2017-04-07,295,100
75,2017-04-08,295,100
75,2017-04-09,590,100
75,2017-04-10,251,100
75,2017-04-11,504,100
75,2017-04-12,570,100
75,2017-04-13,344,100
75,2017-04-14,407,100
75,2017-04-15,351,100
75,2017-04-16,155,100
75,2017-04-17,570,100
75,2017-04-18,649,100
75,2017-04-19,146,100
75,2017-04-20,530,100
75,2017-04-21,484,100
75,2017-04-22,617,100
75,2017-04-23,589,100
75,2017-04-24,405,100
75,2017-04-25,190,100
75,2017-04-26,580,100
75,2017-04-27,608,100
75,2017-04-28,578,100
75,2017-04-29,564,100
75,2017-04-30,508,100
75,2017-05-01,462,100
75,2017-05-02,503,100
75,2017-05-03,462,100
75,2017-05-04,560,100
75,2017-05-05,472,100
75,2017-05-06,600,100
75,2017-05-07,553,100
75,2017-05-08,162,100
75,2017-05-09,602,100
75,2017-05-10,548,100
75,2017-05-11,410,100
75,2017-05-12,585,100
