id,time,dayPower,capacity,lat,lng
468,2017-01-01 22,90.0,37.5,37.17,117.35
468,2017-01-02 22,46.0,37.5,37.17,117.35
468,2017-01-03 22,105.0,37.5,37.17,117.35
468,2017-01-04 22,24.0,37.5,37.17,117.35
468,2017-01-05 22,132.0,37.5,37.17,117.35
468,2017-01-06 22,123.0,37.5,37.17,117.35
468,2017-01-07 22,23.0,37.5,37.17,117.35
468,2017-01-08 22,141.0,37.5,37.17,117.35
468,2017-01-09 22,158.0,37.5,37.17,117.35
468,2017-01-10 22,176.0,37.5,37.17,117.35
468,2017-01-11 22,187.0,37.5,37.17,117.35
468,2017-01-12 22,167.0,37.5,37.17,117.35
468,2017-01-13 22,162.0,37.5,37.17,117.35
468,2017-01-14 22,115.0,37.5,37.17,117.35
468,2017-01-15 22,66.0,37.5,37.17,117.35
468,2017-01-16 22,66.0,37.5,37.17,117.35
468,2017-01-17 22,37.0,37.5,37.17,117.35
468,2017-01-18 22,37.0,37.5,37.17,117.35
468,2017-01-19 22,81.0,37.5,37.17,117.35
468,2017-01-20 22,102.0,37.5,37.17,117.35
468,2017-01-21 22,16.0,37.5,37.17,117.35
468,2017-01-22 22,39.0,37.5,37.17,117.35
468,2017-01-23 22,165.0,37.5,37.17,117.35
468,2017-01-24 22,158.0,37.5,37.17,117.35
468,2017-01-25 22,89.0,37.5,37.17,117.35
468,2017-01-26 22,126.0,37.5,37.17,117.35
468,2017-01-27 22,53.0,37.5,37.17,117.35
468,2017-01-28 22,66.0,37.5,37.17,117.35
468,2017-01-29 22,167.0,37.5,37.17,117.35
468,2017-01-30 22,114.0,37.5,37.17,117.35
468,2017-01-31 22,142.0,37.5,37.17,117.35
468,2017-02-01 22,154.0,37.5,37.17,117.35
468,2017-02-02 22,197.0,37.5,37.17,117.35
468,2017-02-03 22,188.0,37.5,37.17,117.35
468,2017-02-04 22,185.0,37.5,37.17,117.35
468,2017-02-05 22,193.0,37.5,37.17,117.35
468,2017-02-06 22,180.0,37.5,37.17,117.35
468,2017-02-07 22,174.0,37.5,37.17,117.35
468,2017-02-08 22,174.0,37.5,37.17,117.35
468,2017-02-09 22,131.0,37.5,37.17,117.35
468,2017-02-10 22,164.0,37.5,37.17,117.35
468,2017-02-11 22,178.0,37.5,37.17,117.35
468,2017-02-12 22,194.0,37.5,37.17,117.35
468,2017-02-13 22,186.0,37.5,37.17,117.35
468,2017-02-14 22,75.0,37.5,37.17,117.35
468,2017-02-15 22,135.0,37.5,37.17,117.35
468,2017-02-16 22,147.0,37.5,37.17,117.35
468,2017-02-17 22,44.0,37.5,37.17,117.35
