id,time,dayPower,capacity,lat,lng
493,2017-01-01 22,53.0,25,37.0496,117.149
493,2017-01-02 22,27.0,25,37.0496,117.149
493,2017-01-03 22,64.0,25,37.0496,117.149
493,2017-01-04 22,15.0,25,37.0496,117.149
493,2017-01-05 22,75.0,25,37.0496,117.149
493,2017-01-06 22,70.0,25,37.0496,117.149
493,2017-01-07 22,17.0,25,37.0496,117.149
493,2017-01-08 22,81.0,25,37.0496,117.149
493,2017-01-09 22,92.0,25,37.0496,117.149
493,2017-01-10 22,101.0,25,37.0496,117.149
493,2017-01-11 22,106.0,25,37.0496,117.149
493,2017-01-12 22,96.0,25,37.0496,117.149
493,2017-01-13 22,94.0,25,37.0496,117.149
493,2017-01-14 22,70.0,25,37.0496,117.149
493,2017-01-15 22,38.0,25,37.0496,117.149
493,2017-01-16 22,42.0,25,37.0496,117.149
493,2017-01-17 22,93.0,25,37.0496,117.149
493,2017-01-18 22,25.0,25,37.0496,117.149
493,2017-01-19 22,54.0,25,37.0496,117.149
493,2017-01-20 22,66.0,25,37.0496,117.149
493,2017-01-21 22,9.0,25,37.0496,117.149
493,2017-01-22 22,17.0,25,37.0496,117.149
493,2017-01-23 22,92.0,25,37.0496,117.149
493,2017-01-24 22,96.0,25,37.0496,117.149
493,2017-01-25 22,49.0,25,37.0496,117.149
493,2017-01-26 22,71.0,25,37.0496,117.149
493,2017-01-27 22,29.0,25,37.0496,117.149
493,2017-01-28 22,37.0,25,37.0496,117.149
493,2017-01-29 22,99.0,25,37.0496,117.149
493,2017-01-30 22,61.0,25,37.0496,117.149
493,2017-01-31 22,83.0,25,37.0496,117.149
493,2017-02-01 22,93.0,25,37.0496,117.149
493,2017-02-02 22,117.0,25,37.0496,117.149
493,2017-02-03 22,111.0,25,37.0496,117.149
493,2017-02-04 22,109.0,25,37.0496,117.149
493,2017-02-05 22,114.0,25,37.0496,117.149
493,2017-02-06 22,113.0,25,37.0496,117.149
493,2017-02-07 22,107.0,25,37.0496,117.149
493,2017-02-08 22,110.0,25,37.0496,117.149
493,2017-02-09 22,83.0,25,37.0496,117.149
493,2017-02-10 22,101.0,25,37.0496,117.149
493,2017-02-11 22,112.0,25,37.0496,117.149
493,2017-02-12 22,122.0,25,37.0496,117.149
493,2017-02-13 22,117.0,25,37.0496,117.149
493,2017-02-14 22,50.0,25,37.0496,117.149
493,2017-02-15 22,85.0,25,37.0496,117.149
493,2017-02-16 22,92.0,25,37.0496,117.149
493,2017-02-17 22,34.0,25,37.0496,117.149
493,2017-02-18 22,78.0,25,37.0496,117.149
493,2017-02-19 22,71.0,25,37.0496,117.149
493,2017-02-20 22,18.0,25,37.0496,117.149
493,2017-02-21 22,111.0,25,37.0496,117.149
493,2017-02-22 22,107.0,25,37.0496,117.149
493,2017-02-23 22,109.0,25,37.0496,117.149
493,2017-02-24 22,21.0,25,37.0496,117.149
493,2017-02-25 22,108.0,25,37.0496,117.149
493,2017-02-26 22,92.0,25,37.0496,117.149
493,2017-02-27 22,43.0,25,37.0496,117.149
493,2017-02-28 22,85.0,25,37.0496,117.149
493,2017-03-01 22,121.0,25,37.0496,117.149
493,2017-03-02 22,124.0,25,37.0496,117.149
493,2017-03-03 22,116.0,25,37.0496,117.149
493,2017-03-04 22,13.0,25,37.0496,117.149
493,2017-03-05 22,131.0,25,37.0496,117.149
493,2017-03-06 22,85.0,25,37.0496,117.149
493,2017-03-07 22,80.0,25,37.0496,117.149
493,2017-03-08 22,136.0,25,37.0496,117.149
493,2017-03-09 22,126.0,25,37.0496,117.149
493,2017-03-10 22,84.0,25,37.0496,117.149
493,2017-03-11 22,73.0,25,37.0496,117.149
493,2017-03-12 22,120.0,25,37.0496,117.149
493,2017-03-13 22,119.0,25,37.0496,117.149
493,2017-03-14 22,120.0,25,37.0496,117.149
493,2017-03-15 22,22.0,25,37.0496,117.149
493,2017-03-16 22,146.0,25,37.0496,117.149
493,2017-03-17 22,32.0,25,37.0496,117.149
493,2017-03-18 22,21.0,25,37.0496,117.149
493,2017-03-19 22,115.0,25,37.0496,117.149
493,2017-03-20 22,76.0,25,37.0496,117.149
493,2017-03-21 22,126.0,25,37.0496,117.149
493,2017-03-22 22,91.0,25,37.0496,117.149
493,2017-03-23 22,114.0,25,37.0496,117.149
493,2017-03-24 22,130.0,25,37.0496,117.149
493,2017-03-25 22,6.0,25,37.0496,117.149
493,2017-03-26 22,132.0,25,37.0496,117.149
493,2017-03-27 22,120.0,25,37.0496,117.149
493,2017-03-28 22,102.0,25,37.0496,117.149
493,2017-03-29 22,69.0,25,37.0496,117.149
493,2017-03-30 22,99.0,25,37.0496,117.149
