id,time,dayPower,capacity,lat,lng
472,2017-01-01 22,122.0,50,37.1536,117.336
472,2017-01-02 22,64.0,50,37.1536,117.336
472,2017-01-03 22,143.0,50,37.1536,117.336
472,2017-01-04 22,35.0,50,37.1536,117.336
472,2017-01-05 22,172.0,50,37.1536,117.336
472,2017-01-06 22,159.0,50,37.1536,117.336
472,2017-01-07 22,33.0,50,37.1536,117.336
472,2017-01-08 22,183.0,50,37.1536,117.336
472,2017-01-09 22,202.0,50,37.1536,117.336
472,2017-01-10 22,222.0,50,37.1536,117.336
472,2017-01-11 22,236.0,50,37.1536,117.336
472,2017-01-12 22,211.0,50,37.1536,117.336
472,2017-01-13 22,205.0,50,37.1536,117.336
472,2017-01-14 22,150.0,50,37.1536,117.336
472,2017-01-15 22,88.0,50,37.1536,117.336
472,2017-01-16 22,93.0,50,37.1536,117.336
472,2017-01-17 22,56.0,50,37.1536,117.336
472,2017-01-18 22,53.0,50,37.1536,117.336
472,2017-01-19 22,113.0,50,37.1536,117.336
472,2017-01-20 22,138.0,50,37.1536,117.336
472,2017-01-21 22,23.0,50,37.1536,117.336
472,2017-01-22 22,58.0,50,37.1536,117.336
472,2017-01-23 22,214.0,50,37.1536,117.336
472,2017-01-24 22,210.0,50,37.1536,117.336
472,2017-01-25 22,125.0,50,37.1536,117.336
472,2017-01-26 22,172.0,50,37.1536,117.336
472,2017-01-27 22,78.0,50,37.1536,117.336
472,2017-01-28 22,86.0,50,37.1536,117.336
472,2017-01-29 22,225.0,50,37.1536,117.336
472,2017-01-30 22,152.0,50,37.1536,117.336
472,2017-01-31 22,190.0,50,37.1536,117.336
472,2017-02-01 22,206.0,50,37.1536,117.336
472,2017-02-02 22,261.0,50,37.1536,117.336
472,2017-02-03 22,249.0,50,37.1536,117.336
472,2017-02-04 22,246.0,50,37.1536,117.336
472,2017-02-05 22,257.0,50,37.1536,117.336
472,2017-02-06 22,238.0,50,37.1536,117.336
472,2017-02-07 22,235.0,50,37.1536,117.336
472,2017-02-08 22,235.0,50,37.1536,117.336
472,2017-02-09 22,181.0,50,37.1536,117.336
472,2017-02-10 22,223.0,50,37.1536,117.336
472,2017-02-11 22,244.0,50,37.1536,117.336
472,2017-02-12 22,261.0,50,37.1536,117.336
472,2017-02-13 22,249.0,50,37.1536,117.336
472,2017-02-14 22,108.0,50,37.1536,117.336
472,2017-02-15 22,191.0,50,37.1536,117.336
472,2017-02-16 22,205.0,50,37.1536,117.336
472,2017-02-17 22,68.0,50,37.1536,117.336
472,2017-02-18 22,167.0,50,37.1536,117.336
472,2017-02-19 22,152.0,50,37.1536,117.336
472,2017-02-20 22,44.0,50,37.1536,117.336
472,2017-02-21 22,250.0,50,37.1536,117.336
472,2017-02-22 22,241.0,50,37.1536,117.336
472,2017-02-23 22,246.0,50,37.1536,117.336
472,2017-02-24 22,67.0,50,37.1536,117.336
472,2017-02-25 22,248.0,50,37.1536,117.336
472,2017-02-26 22,209.0,50,37.1536,117.336
472,2017-02-27 22,110.0,50,37.1536,117.336
472,2017-02-28 22,179.0,50,37.1536,117.336
472,2017-03-01 22,275.0,50,37.1536,117.336
472,2017-03-02 22,264.0,50,37.1536,117.336
472,2017-03-03 22,245.0,50,37.1536,117.336
472,2017-03-04 22,30.0,50,37.1536,117.336
472,2017-03-05 22,293.0,50,37.1536,117.336
472,2017-03-06 22,217.0,50,37.1536,117.336
472,2017-03-07 22,178.0,50,37.1536,117.336
472,2017-03-08 22,313.0,50,37.1536,117.336
472,2017-03-09 22,273.0,50,37.1536,117.336
472,2017-03-10 22,218.0,50,37.1536,117.336
472,2017-03-11 22,159.0,50,37.1536,117.336
472,2017-03-12 22,259.0,50,37.1536,117.336
472,2017-03-13 22,258.5,50,37.1536,117.336
472,2017-03-14 22,258.0,50,37.1536,117.336
472,2017-03-15 22,46.0,50,37.1536,117.336
472,2017-03-16 22,320.0,50,37.1536,117.336
