id,time,dayPower,capacity,lat,lng
91,2017-01-01,84,50,36.1589,116.369
91,2017-01-02,142,50,36.1589,116.369
91,2017-01-03,84,50,36.1589,116.369
91,2017-01-04,245,50,36.1589,116.369
91,2017-01-05,82,50,36.1589,116.369
91,2017-01-06,150,50,36.1589,116.369
91,2017-01-07,128,50,36.1589,116.369
91,2017-01-08,113,50,36.1589,116.369
91,2017-01-09,182,50,36.1589,116.369
91,2017-01-10,207,50,36.1589,116.369
91,2017-01-11,58,50,36.1589,116.369
91,2017-01-12,233,50,36.1589,116.369
91,2017-01-13,299,50,36.1589,116.369
91,2017-01-14,133,50,36.1589,116.369
91,2017-01-15,204,50,36.1589,116.369
91,2017-01-16,182,50,36.1589,116.369
91,2017-01-17,53,50,36.1589,116.369
91,2017-01-18,192,50,36.1589,116.369
91,2017-01-19,245,50,36.1589,116.369
91,2017-01-20,262,50,36.1589,116.369
91,2017-01-21,227,50,36.1589,116.369
91,2017-01-22,214,50,36.1589,116.369
91,2017-01-23,184,50,36.1589,116.369
91,2017-01-24,159,50,36.1589,116.369
91,2017-01-25,182,50,36.1589,116.369
91,2017-01-26,123,50,36.1589,116.369
91,2017-01-27,196,50,36.1589,116.369
91,2017-01-28,5,50,36.1589,116.369
91,2017-01-29,81,50,36.1589,116.369
91,2017-01-30,271,50,36.1589,116.369
91,2017-01-31,133,50,36.1589,116.369
91,2017-02-01,247,50,36.1589,116.369
91,2017-02-02,204,50,36.1589,116.369
91,2017-02-03,60,50,36.1589,116.369
91,2017-02-04,84,50,36.1589,116.369
91,2017-02-05,220,50,36.1589,116.369
91,2017-02-06,121,50,36.1589,116.369
91,2017-02-07,43,50,36.1589,116.369
91,2017-02-08,105,50,36.1589,116.369
91,2017-02-09,299,50,36.1589,116.369
91,2017-02-10,297,50,36.1589,116.369
91,2017-02-11,268,50,36.1589,116.369
91,2017-02-12,247,50,36.1589,116.369
91,2017-02-13,215,50,36.1589,116.369
91,2017-02-14,123,50,36.1589,116.369
91,2017-02-15,221,50,36.1589,116.369
91,2017-02-16,189,50,36.1589,116.369
91,2017-02-17,172,50,36.1589,116.369
91,2017-02-18,240,50,36.1589,116.369
91,2017-02-19,157,50,36.1589,116.369
91,2017-02-20,271,50,36.1589,116.369
91,2017-02-21,29,50,36.1589,116.369
91,2017-02-22,79,50,36.1589,116.369
91,2017-02-23,302,50,36.1589,116.369
91,2017-02-24,276,50,36.1589,116.369
91,2017-02-25,271,50,36.1589,116.369
91,2017-02-26,239,50,36.1589,116.369
91,2017-02-27,262,50,36.1589,116.369
91,2017-02-28,148,50,36.1589,116.369
91,2017-03-01,124,50,36.1589,116.369
91,2017-03-02,313,50,36.1589,116.369
