id,time,dayPower,capacity,lat,lng
172,2017-01-01 22,99.0,50,36.7988,117.463
172,2017-01-02 22,27.0,50,36.7988,117.463
172,2017-01-03 22,64.0,50,36.7988,117.463
172,2017-01-04 22,13.0,50,36.7988,117.463
172,2017-01-05 22,12.0,50,36.7988,117.463
172,2017-01-06 22,27.0,50,36.7988,117.463
172,2017-01-07 22,15.0,50,36.7988,117.463
172,2017-01-08 22,38.0,50,36.7988,117.463
172,2017-01-09 22,111.0,50,36.7988,117.463
172,2017-01-10 22,144.0,50,36.7988,117.463
172,2017-01-11 22,132.0,50,36.7988,117.463
172,2017-01-12 22,143.5,50,36.7988,117.463
172,2017-01-13 22,155.0,50,36.7988,117.463
172,2017-01-14 22,182.0,50,36.7988,117.463
172,2017-01-15 22,103.0,50,36.7988,117.463
172,2017-01-16 22,92.0,50,36.7988,117.463
172,2017-01-17 22,87.0,50,36.7988,117.463
172,2017-01-18 22,64.0,50,36.7988,117.463
172,2017-01-19 22,79.0,50,36.7988,117.463
172,2017-01-20 22,195.0,50,36.7988,117.463
172,2017-01-21 22,163.0,50,36.7988,117.463
172,2017-01-22 22,178.0,50,36.7988,117.463
172,2017-01-23 22,127.0,50,36.7988,117.463
172,2017-01-24 22,98.0,50,36.7988,117.463
172,2017-01-25 22,130.0,50,36.7988,117.463
172,2017-01-26 22,90.0,50,36.7988,117.463
172,2017-01-27 22,61.0,50,36.7988,117.463
172,2017-01-28 22,139.0,50,36.7988,117.463
172,2017-01-29 22,232.0,50,36.7988,117.463
172,2017-01-30 22,136.0,50,36.7988,117.463
172,2017-01-31 22,168.0,50,36.7988,117.463
172,2017-02-01 22,228.0,50,36.7988,117.463
172,2017-02-02 22,154.0,50,36.7988,117.463
172,2017-02-03 22,84.0,50,36.7988,117.463
172,2017-02-04 22,28.0,50,36.7988,117.463
172,2017-02-05 22,180.0,50,36.7988,117.463
172,2017-02-06 22,116.0,50,36.7988,117.463
172,2017-02-07 22,49.0,50,36.7988,117.463
172,2017-02-08 22,72.0,50,36.7988,117.463
172,2017-02-09 22,234.0,50,36.7988,117.463
172,2017-02-10 22,229.0,50,36.7988,117.463
172,2017-02-11 22,197.0,50,36.7988,117.463
172,2017-02-12 22,192.0,50,36.7988,117.463
172,2017-02-13 22,163.0,50,36.7988,117.463
172,2017-02-14 22,106.0,50,36.7988,117.463
172,2017-02-15 22,157.0,50,36.7988,117.463
172,2017-02-16 22,122.0,50,36.7988,117.463
172,2017-02-17 22,161.0,50,36.7988,117.463
172,2017-02-18 22,180.0,50,36.7988,117.463
172,2017-02-19 22,102.0,50,36.7988,117.463
172,2017-02-20 22,192.0,50,36.7988,117.463
172,2017-02-21 22,29.0,50,36.7988,117.463
172,2017-02-22 22,78.0,50,36.7988,117.463
172,2017-02-23 22,236.0,50,36.7988,117.463
172,2017-02-24 22,224.0,50,36.7988,117.463
172,2017-02-25 22,217.0,50,36.7988,117.463
172,2017-02-26 22,195.0,50,36.7988,117.463
172,2017-02-27 22,196.0,50,36.7988,117.463
172,2017-02-28 22,139.0,50,36.7988,117.463
172,2017-03-01 22,91.0,50,36.7988,117.463
172,2017-03-02 22,246.0,50,36.7988,117.463
172,2017-03-03 22,215.0,50,36.7988,117.463
172,2017-03-04 22,167.0,50,36.7988,117.463
172,2017-03-05 22,169.0,50,36.7988,117.463
172,2017-03-06 22,214.0,50,36.7988,117.463
172,2017-03-07 22,324.0,50,36.7988,117.463
172,2017-03-08 22,311.0,50,36.7988,117.463
172,2017-03-09 22,294.0,50,36.7988,117.463
172,2017-03-10 22,285.0,50,36.7988,117.463
172,2017-03-11 22,175.0,50,36.7988,117.463
172,2017-03-12 22,212.0,50,36.7988,117.463
172,2017-03-13 22,166.0,50,36.7988,117.463
172,2017-03-14 22,276.0,50,36.7988,117.463
172,2017-03-15 22,46.0,50,36.7988,117.463
172,2017-03-16 22,249.0,50,36.7988,117.463
172,2017-03-17 22,173.0,50,36.7988,117.463
172,2017-03-18 22,202.0,50,36.7988,117.463
172,2017-03-19 22,229.0,50,36.7988,117.463
172,2017-03-20 22,151.0,50,36.7988,117.463
172,2017-03-21 22,277.0,50,36.7988,117.463
172,2017-03-22 22,188.0,50,36.7988,117.463
172,2017-03-23 22,219.0,50,36.7988,117.463
172,2017-03-24 22,206.0,50,36.7988,117.463
172,2017-03-25 22,193.0,50,36.7988,117.463
172,2017-03-26 22,251.0,50,36.7988,117.463
172,2017-03-27 22,313.0,50,36.7988,117.463
172,2017-03-28 22,226.0,50,36.7988,117.463
172,2017-03-29 22,170.0,50,36.7988,117.463
172,2017-03-30 22,125.0,50,36.7988,117.463
172,2017-03-31 22,259.0,50,36.7988,117.463
172,2017-04-01 22,318.0,50,36.7988,117.463
172,2017-04-02 22,286.0,50,36.7988,117.463
172,2017-04-03 22,256.0,50,36.7988,117.463
172,2017-04-04 22,69.0,50,36.7988,117.463
172,2017-04-05 22,108.0,50,36.7988,117.463
172,2017-04-06 22,307.0,50,36.7988,117.463
172,2017-04-07 22,193.0,50,36.7988,117.463
172,2017-04-08 22,313.0,50,36.7988,117.463
172,2017-04-09 22,316.0,50,36.7988,117.463
172,2017-04-10 22,177.0,50,36.7988,117.463
172,2017-04-11 22,288.0,50,36.7988,117.463
172,2017-04-12 22,309.0,50,36.7988,117.463
172,2017-04-13 22,205.0,50,36.7988,117.463
172,2017-04-14 22,259.0,50,36.7988,117.463
172,2017-04-15 22,240.0,50,36.7988,117.463
172,2017-04-16 22,293.0,50,36.7988,117.463
172,2017-04-17 22,306.0,50,36.7988,117.463
172,2017-04-18 22,351.0,50,36.7988,117.463
172,2017-04-19 22,296.0,50,36.7988,117.463
172,2017-04-20 22,305.0,50,36.7988,117.463
172,2017-04-21 22,244.0,50,36.7988,117.463
172,2017-04-22 22,325.0,50,36.7988,117.463
172,2017-04-23 22,305.0,50,36.7988,117.463
172,2017-04-24 22,198.0,50,36.7988,117.463
172,2017-04-25 22,290.0,50,36.7988,117.463
172,2017-04-26 22,289.0,50,36.7988,117.463
172,2017-04-27 22,335.0,50,36.7988,117.463
172,2017-04-28 22,316.0,50,36.7988,117.463
172,2017-04-29 22,306.0,50,36.7988,117.463
172,2017-04-30 22,248.0,50,36.7988,117.463
172,2017-05-01 22,197.0,50,36.7988,117.463
172,2017-05-02 22,288.0,50,36.7988,117.463
172,2017-05-03 22,223.0,50,36.7988,117.463
172,2017-05-04 22,179.0,50,36.7988,117.463
172,2017-05-05 22,261.0,50,36.7988,117.463
172,2017-05-06 22,317.0,50,36.7988,117.463
172,2017-05-07 22,281.0,50,36.7988,117.463
172,2017-05-08 22,325.0,50,36.7988,117.463
172,2017-05-09 22,300.0,50,36.7988,117.463
172,2017-05-10 22,283.0,50,36.7988,117.463
172,2017-05-11 22,221.0,50,36.7988,117.463
172,2017-05-12 22,234.0,50,36.7988,117.463
172,2017-05-13 22,315.0,50,36.7988,117.463
172,2017-05-14 22,281.0,50,36.7988,117.463
172,2017-05-15 22,227.0,50,36.7988,117.463
172,2017-05-16 22,297.0,50,36.7988,117.463
172,2017-05-17 22,301.0,50,36.7988,117.463
172,2017-05-18 22,291.0,50,36.7988,117.463
172,2017-05-19 22,221.0,50,36.7988,117.463
172,2017-05-20 22,257.0,50,36.7988,117.463
172,2017-05-21 22,238.0,50,36.7988,117.463
172,2017-05-22 22,190.0,50,36.7988,117.463
172,2017-05-23 22,255.0,50,36.7988,117.463
172,2017-05-24 22,334.0,50,36.7988,117.463
172,2017-05-25 22,329.0,50,36.7988,117.463
172,2017-05-26 22,313.0,50,36.7988,117.463
172,2017-05-27 22,298.0,50,36.7988,117.463
172,2017-05-28 22,276.0,50,36.7988,117.463
172,2017-05-29 22,268.0,50,36.7988,117.463
172,2017-05-30 22,259.0,50,36.7988,117.463
172,2017-05-31 22,280.0,50,36.7988,117.463
172,2017-06-01 22,296.0,50,36.7988,117.463
172,2017-06-02 22,254.0,50,36.7988,117.463
172,2017-06-03 22,311.0,50,36.7988,117.463
172,2017-06-04 22,272.0,50,36.7988,117.463
172,2017-06-05 22,177.0,50,36.7988,117.463
172,2017-06-06 22,74.0,50,36.7988,117.463
172,2017-06-07 22,314.0,50,36.7988,117.463
172,2017-06-08 22,274.0,50,36.7988,117.463
172,2017-06-09 22,266.0,50,36.7988,117.463
172,2017-06-10 22,157.0,50,36.7988,117.463
172,2017-06-11 22,195.0,50,36.7988,117.463
172,2017-06-12 22,140.0,50,36.7988,117.463
172,2017-06-13 22,178.0,50,36.7988,117.463
172,2017-06-14 22,273.0,50,36.7988,117.463
172,2017-06-15 22,244.0,50,36.7988,117.463
172,2017-06-16 22,259.0,50,36.7988,117.463
172,2017-06-17 22,271.0,50,36.7988,117.463
172,2017-06-18 22,272.0,50,36.7988,117.463
172,2017-06-19 22,213.0,50,36.7988,117.463
172,2017-06-20 22,235.0,50,36.7988,117.463
172,2017-06-21 22,266.0,50,36.7988,117.463
172,2017-06-22 22,53.0,50,36.7988,117.463
172,2017-06-23 22,127.0,50,36.7988,117.463
172,2017-06-24 22,232.0,50,36.7988,117.463
172,2017-06-25 22,228.0,50,36.7988,117.463
172,2017-06-26 22,234.0,50,36.7988,117.463
172,2017-06-27 22,285.0,50,36.7988,117.463
172,2017-06-28 22,262.0,50,36.7988,117.463
172,2017-06-29 22,202.0,50,36.7988,117.463
172,2017-06-30 22,164.0,50,36.7988,117.463
172,2017-07-01 22,232.0,50,36.7988,117.463
172,2017-07-02 22,206.0,50,36.7988,117.463
172,2017-07-03 22,246.0,50,36.7988,117.463
172,2017-07-04 22,153.0,50,36.7988,117.463
172,2017-07-05 22,157.0,50,36.7988,117.463
172,2017-07-06 22,111.0,50,36.7988,117.463
172,2017-07-07 22,269.0,50,36.7988,117.463
