id,time,dayPower,capacity,lat,lng
267,2017-01-01,41,50,36.4707,116.929
267,2017-01-02,143,50,36.4707,116.929
267,2017-01-03,41,50,36.4707,116.929
267,2017-01-04,231,50,36.4707,116.929
267,2017-01-05,82,50,36.4707,116.929
267,2017-01-06,133,50,36.4707,116.929
267,2017-01-07,117,50,36.4707,116.929
267,2017-01-08,41,50,36.4707,116.929
267,2017-01-09,124,50,36.4707,116.929
267,2017-01-10,4,50,36.4707,116.929
267,2017-01-11,119,50,36.4707,116.929
267,2017-01-12,131,50,36.4707,116.929
267,2017-01-13,184,50,36.4707,116.929
267,2017-01-14,184,50,36.4707,116.929
267,2017-01-15,122,50,36.4707,116.929
267,2017-01-16,124,50,36.4707,116.929
267,2017-01-17,105,50,36.4707,116.929
267,2017-01-18,88,50,36.4707,116.929
267,2017-01-19,102,50,36.4707,116.929
267,2017-01-20,204,50,36.4707,116.929
267,2017-01-21,174,50,36.4707,116.929
267,2017-01-22,177,50,36.4707,116.929
267,2017-01-23,152,50,36.4707,116.929
267,2017-01-24,134,50,36.4707,116.929
267,2017-01-25,156,50,36.4707,116.929
267,2017-01-26,113,50,36.4707,116.929
267,2017-01-27,170,50,36.4707,116.929
267,2017-01-28,4,50,36.4707,116.929
267,2017-01-29,65,50,36.4707,116.929
267,2017-01-30,208,50,36.4707,116.929
267,2017-01-31,139,50,36.4707,116.929
267,2017-02-01,195,50,36.4707,116.929
267,2017-02-02,175,50,36.4707,116.929
267,2017-02-03,138,50,36.4707,116.929
267,2017-02-04,41,50,36.4707,116.929
267,2017-02-05,203,50,36.4707,116.929
267,2017-02-06,130,50,36.4707,116.929
267,2017-02-07,42,50,36.4707,116.929
267,2017-02-08,101,50,36.4707,116.929
267,2017-02-09,240,50,36.4707,116.929
267,2017-02-10,233,50,36.4707,116.929
267,2017-02-11,217,50,36.4707,116.929
267,2017-02-12,207,50,36.4707,116.929
267,2017-02-13,195,50,36.4707,116.929
267,2017-02-14,107,50,36.4707,116.929
267,2017-02-15,186,50,36.4707,116.929
267,2017-02-16,156,50,36.4707,116.929
267,2017-02-17,169,50,36.4707,116.929
267,2017-02-18,213,50,36.4707,116.929
267,2017-02-19,109,50,36.4707,116.929
267,2017-02-20,229,50,36.4707,116.929
267,2017-02-21,27,50,36.4707,116.929
267,2017-02-22,58,50,36.4707,116.929
267,2017-02-23,249,50,36.4707,116.929
267,2017-02-24,238,50,36.4707,116.929
267,2017-02-25,226,50,36.4707,116.929
267,2017-02-26,204,50,36.4707,116.929
267,2017-02-27,215,50,36.4707,116.929
267,2017-02-28,144,50,36.4707,116.929
267,2017-03-01,97,50,36.4707,116.929
267,2017-03-02,217,50,36.4707,116.929
267,2017-03-03,246,50,36.4707,116.929
267,2017-03-04,189,50,36.4707,116.929
267,2017-03-05,176,50,36.4707,116.929
267,2017-03-06,240,50,36.4707,116.929
267,2017-03-07,273,50,36.4707,116.929
267,2017-03-08,268,50,36.4707,116.929
267,2017-03-09,254,50,36.4707,116.929
267,2017-03-10,253,50,36.4707,116.929
267,2017-03-11,166,50,36.4707,116.929
267,2017-03-12,174,50,36.4707,116.929
267,2017-03-13,138,50,36.4707,116.929
267,2017-03-14,263,50,36.4707,116.929
267,2017-03-15,211,50,36.4707,116.929
267,2017-03-16,243,50,36.4707,116.929
267,2017-03-17,189,50,36.4707,116.929
267,2017-03-18,209,50,36.4707,116.929
267,2017-03-19,228,50,36.4707,116.929
267,2017-03-20,104,50,36.4707,116.929
267,2017-03-21,232,50,36.4707,116.929
267,2017-03-22,73,50,36.4707,116.929
267,2017-03-23,82,50,36.4707,116.929
267,2017-03-24,102,50,36.4707,116.929
267,2017-03-25,220,50,36.4707,116.929
267,2017-03-26,258,50,36.4707,116.929
267,2017-03-27,273,50,36.4707,116.929
267,2017-03-28,41,50,36.4707,116.929
267,2017-03-29,41,50,36.4707,116.929
267,2017-03-30,82,50,36.4707,116.929
267,2017-03-31,41,50,36.4707,116.929
267,2017-04-01,186,50,36.4707,116.929
267,2017-04-02,267,50,36.4707,116.929
267,2017-04-03,226,50,36.4707,116.929
267,2017-04-04,44,50,36.4707,116.929
267,2017-04-05,82,50,36.4707,116.929
267,2017-04-06,226,50,36.4707,116.929
267,2017-04-07,104,50,36.4707,116.929
267,2017-04-08,104,50,36.4707,116.929
267,2017-04-09,273,50,36.4707,116.929
267,2017-04-10,158,50,36.4707,116.929
267,2017-04-11,266,50,36.4707,116.929
267,2017-04-12,273,50,36.4707,116.929
267,2017-04-13,104,50,36.4707,116.929
267,2017-04-14,226,50,36.4707,116.929
267,2017-04-15,184,50,36.4707,116.929
267,2017-04-16,39,50,36.4707,116.929
267,2017-04-17,269,50,36.4707,116.929
267,2017-04-18,302,50,36.4707,116.929
267,2017-04-19,102,50,36.4707,116.929
267,2017-04-20,226,50,36.4707,116.929
267,2017-04-21,224,50,36.4707,116.929
267,2017-04-22,294,50,36.4707,116.929
267,2017-04-23,285,50,36.4707,116.929
267,2017-04-24,166,50,36.4707,116.929
267,2017-04-25,266,50,36.4707,116.929
267,2017-04-26,287,50,36.4707,116.929
267,2017-04-27,295,50,36.4707,116.929
267,2017-04-28,285,50,36.4707,116.929
267,2017-04-29,280,50,36.4707,116.929
267,2017-04-30,259,50,36.4707,116.929
267,2017-05-01,226,50,36.4707,116.929
267,2017-05-02,273,50,36.4707,116.929
267,2017-05-03,166,50,36.4707,116.929
267,2017-05-04,196,50,36.4707,116.929
267,2017-05-05,235,50,36.4707,116.929
267,2017-05-06,284,50,36.4707,116.929
267,2017-05-07,273,50,36.4707,116.929
267,2017-05-08,98,50,36.4707,116.929
267,2017-05-09,277,50,36.4707,116.929
267,2017-05-10,266,50,36.4707,116.929
267,2017-05-11,192,50,36.4707,116.929
267,2017-05-12,279,50,36.4707,116.929
267,2017-05-13,290,50,36.4707,116.929
267,2017-05-14,245,50,36.4707,116.929
