id,time,dayPower,capacity,lat,lng
30,2017-01-01 22,72.0,50,37.0595,117.0
30,2017-01-02 22,72.0,50,37.0595,117.0
30,2017-01-03 22,80.0,50,37.0595,117.0
30,2017-01-04 22,15.0,50,37.0595,117.0
30,2017-01-05 22,8.0,50,37.0595,117.0
30,2017-01-06 22,28.0,50,37.0595,117.0
30,2017-01-07 22,32.0,50,37.0595,117.0
30,2017-01-08 22,68.0,50,37.0595,117.0
30,2017-01-09 22,133.0,50,37.0595,117.0
30,2017-01-10 22,155.0,50,37.0595,117.0
30,2017-01-11 22,123.0,50,37.0595,117.0
30,2017-01-12 22,104.0,50,37.0595,117.0
30,2017-01-13 22,154.0,50,37.0595,117.0
30,2017-01-14 22,167.0,50,37.0595,117.0
30,2017-01-15 22,113.0,50,37.0595,117.0
30,2017-01-16 22,94.0,50,37.0595,117.0
30,2017-01-17 22,73.0,50,37.0595,117.0
30,2017-01-18 22,83.0,50,37.0595,117.0
30,2017-01-19 22,102.0,50,37.0595,117.0
30,2017-01-20 22,180.0,50,37.0595,117.0
30,2017-01-21 22,164.0,50,37.0595,117.0
30,2017-01-22 22,173.0,50,37.0595,117.0
30,2017-01-23 22,129.0,50,37.0595,117.0
30,2017-01-24 22,109.0,50,37.0595,117.0
30,2017-01-25 22,135.0,50,37.0595,117.0
30,2017-01-26 22,94.0,50,37.0595,117.0
30,2017-01-27 22,159.0,50,37.0595,117.0
30,2017-01-28 22,6.0,50,37.0595,117.0
30,2017-01-29 22,67.0,50,37.0595,117.0
30,2017-01-30 22,208.0,50,37.0595,117.0
30,2017-01-31 22,118.0,50,37.0595,117.0
30,2017-02-01 22,207.0,50,37.0595,117.0
30,2017-02-02 22,176.0,50,37.0595,117.0
30,2017-02-03 22,123.0,50,37.0595,117.0
30,2017-02-04 22,39.0,50,37.0595,117.0
30,2017-02-05 22,168.0,50,37.0595,117.0
30,2017-02-06 22,135.0,50,37.0595,117.0
30,2017-02-07 22,64.0,50,37.0595,117.0
30,2017-02-08 22,118.0,50,37.0595,117.0
30,2017-02-09 22,242.0,50,37.0595,117.0
30,2017-02-10 22,239.0,50,37.0595,117.0
30,2017-02-11 22,211.0,50,37.0595,117.0
30,2017-02-12 22,200.0,50,37.0595,117.0
30,2017-02-13 22,168.0,50,37.0595,117.0
30,2017-02-14 22,118.0,50,37.0595,117.0
30,2017-02-15 22,195.0,50,37.0595,117.0
30,2017-02-16 22,134.0,50,37.0595,117.0
30,2017-02-17 22,74.0,50,37.0595,117.0
30,2017-02-18 22,163.0,50,37.0595,117.0
30,2017-02-19 22,143.0,50,37.0595,117.0
30,2017-02-20 22,151.0,50,37.0595,117.0
30,2017-02-21 22,212.0,50,37.0595,117.0
30,2017-02-22 22,184.0,50,37.0595,117.0
30,2017-02-23 22,273.0,50,37.0595,117.0
30,2017-02-24 22,253.0,50,37.0595,117.0
30,2017-02-25 22,254.0,50,37.0595,117.0
30,2017-02-26 22,224.0,50,37.0595,117.0
30,2017-02-27 22,224.0,50,37.0595,117.0
