id,time,dayPower,capacity
237,2017-01-01 22,247.0,100
237,2017-01-02 22,127.0,100
237,2017-01-03 22,180.0,100
237,2017-01-04 22,79.0,100
237,2017-01-05 22,341.0,100
237,2017-01-06 22,307.0,100
237,2017-01-07 22,70.0,100
237,2017-01-08 22,7.0,100
237,2017-01-09 22,303.0,100
237,2017-01-10 22,357.0,100
237,2017-01-11 22,247.0,100
237,2017-01-12 22,194.0,100
237,2017-01-13 22,434.0,100
237,2017-01-14 22,424.0,100
237,2017-01-15 22,225.0,100
237,2017-01-16 22,247.0,100
237,2017-01-17 22,194.0,100
237,2017-01-18 22,164.0,100
237,2017-01-19 22,235.0,100
237,2017-01-20 22,281.0,100
237,2017-01-21 22,401.0,100
237,2017-01-22 22,398.0,100
237,2017-01-23 22,329.0,100
237,2017-01-24 22,276.0,100
237,2017-01-25 22,327.0,100
237,2017-01-26 22,210.0,100
237,2017-01-27 22,369.0,100
237,2017-01-28 22,46.0,100
237,2017-01-29 22,315.0,100
237,2017-01-30 22,217.0,100
237,2017-01-31 22,309.0,100
237,2017-02-01 22,429.0,100
237,2017-02-02 22,371.0,100
237,2017-02-03 22,191.0,100
237,2017-02-04 22,79.0,100
237,2017-02-05 22,422.0,100
237,2017-02-06 22,252.0,100
237,2017-02-07 22,73.0,100
237,2017-02-08 22,190.0,100
237,2017-02-09 22,553.0,100
237,2017-02-10 22,534.0,100
237,2017-02-11 22,468.0,100
237,2017-02-12 22,433.0,100
237,2017-02-13 22,395.0,100
237,2017-02-14 22,184.0,100
237,2017-02-15 22,371.0,100
237,2017-02-16 22,305.0,100
237,2017-02-17 22,230.0,100
237,2017-02-18 22,428.0,100
237,2017-02-19 22,198.0,100
237,2017-02-20 22,477.0,100
237,2017-02-21 22,48.0,100
237,2017-02-22 22,472.0,100
237,2017-02-23 22,492.0,100
237,2017-02-24 22,522.0,100
237,2017-02-25 22,490.0,100
237,2017-02-26 22,401.0,100
237,2017-02-27 22,455.0,100
237,2017-02-28 22,279.0,100
237,2017-03-01 22,400.5,100
237,2017-03-02 22,522.0,100
237,2017-03-03 22,545.0,100
237,2017-03-04 22,384.0,100
237,2017-03-05 22,471.0,100
237,2017-03-06 22,520.0,100
237,2017-03-07 22,627.0,100
237,2017-03-08 22,608.0,100
237,2017-03-09 22,555.0,100
237,2017-03-10 22,538.0,100
237,2017-03-11 22,344.0,100
237,2017-03-12 22,339.0,100
237,2017-03-13 22,254.0,100
237,2017-03-14 22,563.0,100
237,2017-03-15 22,422.0,100
237,2017-03-16 22,466.0,100
237,2017-03-17 22,193.0,100
237,2017-03-18 22,426.0,100
237,2017-03-19 22,474.0,100
237,2017-03-20 22,216.0,100
237,2017-03-21 22,467.0,100
237,2017-03-22 22,155.0,100
237,2017-03-23 22,135.0,100
237,2017-03-24 22,629.0,100
237,2017-03-25 22,538.0,100
237,2017-03-26 22,541.0,100
237,2017-03-27 22,629.0,100
237,2017-03-28 22,329.0,100
237,2017-03-29 22,573.0,100
237,2017-03-30 22,148.0,100
237,2017-03-31 22,594.0,100
237,2017-04-01 22,623.0,100
237,2017-04-02 22,582.0,100
237,2017-04-03 22,456.0,100
237,2017-04-04 22,74.0,100
237,2017-04-05 22,188.0,100
237,2017-04-06 22,555.0,100
237,2017-04-07 22,315.0,100
237,2017-04-08 22,614.0,100
237,2017-04-09 22,614.0,100
237,2017-04-10 22,308.0,100
237,2017-04-11 22,557.0,100
237,2017-04-12 22,555.0,100
237,2017-04-13 22,324.0,100
237,2017-04-14 22,475.0,100
237,2017-04-15 22,374.0,100
237,2017-04-16 22,80.0,100
237,2017-04-17 22,601.0,100
237,2017-04-18 22,694.0,100
237,2017-04-19 22,597.0,100
237,2017-04-20 22,547.0,100
237,2017-04-21 22,519.0,100
237,2017-04-22 22,637.0,100
237,2017-04-23 22,624.0,100
237,2017-04-24 22,397.0,100
237,2017-04-25 22,191.0,100
237,2017-04-26 22,628.0,100
237,2017-04-27 22,650.0,100
237,2017-04-28 22,610.0,100
237,2017-04-29 22,594.0,100
237,2017-04-30 22,536.0,100
237,2017-05-01 22,463.0,100
237,2017-05-02 22,557.0,100
237,2017-05-03 22,348.0,100
237,2017-05-04 22,471.0,100
237,2017-05-05 22,473.0,100
237,2017-05-06 22,587.0,100
237,2017-05-07 22,570.0,100
237,2017-05-08 22,159.0,100
237,2017-05-09 22,591.0,100
237,2017-05-10 22,578.0,100
237,2017-05-11 22,161.0,100
237,2017-05-12 22,606.0,100
237,2017-05-13 22,642.0,100
237,2017-05-14 22,502.0,100
237,2017-05-15 22,352.0,100
237,2017-05-16 22,597.0,100
237,2017-05-17 22,589.0,100
237,2017-05-18 22,574.0,100
237,2017-05-19 22,463.0,100
237,2017-05-20 22,438.0,100
237,2017-05-21 22,126.0,100
237,2017-05-22 22,405.0,100
237,2017-05-23 22,476.0,100
237,2017-05-24 22,652.0,100
237,2017-05-25 22,631.0,100
237,2017-05-26 22,614.0,100
237,2017-05-27 22,578.0,100
237,2017-05-28 22,574.0,100
237,2017-05-29 22,468.0,100
237,2017-05-30 22,526.0,100
237,2017-05-31 22,540.0,100
237,2017-06-01 22,533.0,100
237,2017-06-02 22,500.0,100
237,2017-06-03 22,565.0,100
237,2017-06-04 22,521.0,100
237,2017-06-05 22,222.0,100
237,2017-06-06 22,139.0,100
237,2017-06-07 22,594.0,100
237,2017-06-08 22,433.0,100
237,2017-06-09 22,66.0,100
237,2017-06-10 22,164.0,100
237,2017-06-11 22,435.0,100
237,2017-06-12 22,433.0,100
237,2017-06-13 22,405.0,100
237,2017-06-14 22,524.0,100
237,2017-06-15 22,418.0,100
237,2017-06-16 22,499.0,100
237,2017-06-17 22,361.0,100
237,2017-06-18 22,390.0,100
237,2017-06-19 22,435.0,100
237,2017-06-20 22,328.0,100
237,2017-06-21 22,482.0,100
237,2017-06-22 22,66.0,100
237,2017-06-23 22,151.0,100
237,2017-06-24 22,340.0,100
237,2017-06-25 22,505.0,100
237,2017-06-26 22,430.0,100
237,2017-06-27 22,458.0,100
237,2017-06-28 22,434.0,100
237,2017-06-29 22,390.0,100
237,2017-06-30 22,342.0,100
237,2017-07-01 22,375.0,100
237,2017-07-02 22,350.0,100
237,2017-07-03 22,386.0,100
237,2017-07-04 22,235.0,100
237,2017-07-05 22,210.0,100
237,2017-07-06 22,184.0,100
237,2017-07-07 22,411.0,100
237,2017-07-08 22,485.0,100
237,2017-07-09 22,172.0,100
237,2017-07-10 22,438.0,100
237,2017-07-11 22,449.0,100
237,2017-07-12 22,386.0,100
237,2017-07-13 22,426.0,100
237,2017-07-14 22,352.0,100
237,2017-07-15 22,176.0,100
237,2017-07-16 22,137.0,100
237,2017-07-17 22,210.0,100
237,2017-07-18 22,149.0,100
237,2017-07-19 22,313.0,100
237,2017-07-20 22,352.0,100
237,2017-07-21 22,284.0,100
237,2017-07-22 22,234.0,100
237,2017-07-23 22,204.0,100
237,2017-07-24 22,183.0,100
237,2017-07-25 22,240.0,100
237,2017-07-26 22,163.0,100
237,2017-07-27 22,55.0,100
237,2017-07-28 22,136.0,100
237,2017-07-29 22,41.0,100
237,2017-07-30 22,124.0,100
237,2017-07-31 22,178.0,100
237,2017-08-01 22,212.0,100
237,2017-08-02 22,245.5,100
237,2017-08-03 22,279.0,100
237,2017-08-04 22,307.0,100
237,2017-08-05 22,283.0,100
237,2017-08-06 22,232.0,100
237,2017-08-07 22,197.0,100
237,2017-08-08 22,271.0,100
237,2017-08-09 22,231.0,100
237,2017-08-10 22,269.0,100
237,2017-08-11 22,267.0,100
237,2017-08-12 22,558.0,100
237,2017-08-13 22,149.0,100
237,2017-08-14 22,130.0,100
237,2017-08-15 22,420.0,100
237,2017-08-16 22,362.0,100
237,2017-08-17 22,387.0,100
237,2017-08-18 22,344.0,100
237,2017-08-19 22,347.0,100
237,2017-08-20 22,527.0,100
237,2017-08-21 22,472.0,100
237,2017-08-22 22,508.0,100
237,2017-08-23 22,203.0,100
237,2017-08-24 22,554.0,100
237,2017-08-25 22,157.0,100
237,2017-08-26 22,188.0,100
237,2017-08-27 22,277.0,100
237,2017-08-28 22,79.0,100
237,2017-08-29 22,156.0,100
237,2017-08-30 22,357.0,100
237,2017-08-31 22,555.0,100
237,2017-09-01 22,490.0,100
237,2017-09-02 22,406.0,100
237,2017-09-03 22,290.0,100
237,2017-09-04 22,353.0,100
237,2017-09-05 22,329.0,100
237,2017-09-06 22,354.0,100
237,2017-09-07 22,563.0,100
237,2017-09-08 22,412.0,100
237,2017-09-09 22,391.0,100
237,2017-09-10 22,150.0,100
237,2017-09-11 22,541.0,100
237,2017-09-12 22,481.0,100
237,2017-09-13 22,507.0,100
237,2017-09-14 22,560.0,100
237,2017-09-15 22,442.0,100
237,2017-09-16 22,194.0,100
237,2017-09-17 22,466.0,100
237,2017-09-18 22,426.0,100
237,2017-09-19 22,486.0,100
237,2017-09-20 22,517.0,100
237,2017-09-21 22,424.0,100
237,2017-09-22 22,478.0,100
237,2017-09-23 22,414.0,100
237,2017-09-24 22,427.0,100
237,2017-09-25 22,220.0,100
237,2017-09-26 22,141.0,100
237,2017-09-27 22,298.0,100
237,2017-09-28 22,573.0,100
237,2017-09-29 22,287.0,100
237,2017-09-30 22,416.0,100
237,2017-10-01 22,298.0,100
237,2017-10-02 22,380.0,100
237,2017-10-03 22,74.0,100
237,2017-10-04 22,207.0,100
237,2017-10-05 22,363.0,100
237,2017-10-06 22,492.0,100
237,2017-10-07 22,87.0,100
237,2017-10-08 22,65.0,100
