id,time,dayPower,capacity
113,2017-01-01 22,116.0,50
113,2017-01-02 22,60.0,50
113,2017-01-03 22,123.0,50
113,2017-01-04 22,29.0,50
113,2017-01-05 22,150.0,50
113,2017-01-06 22,144.0,50
113,2017-01-07 22,34.0,50
113,2017-01-08 22,77.0,50
113,2017-01-09 22,159.0,50
113,2017-01-10 22,195.0,50
113,2017-01-11 22,142.0,50
113,2017-01-12 22,60.0,50
113,2017-01-13 22,195.0,50
113,2017-01-14 22,222.0,50
113,2017-01-15 22,132.0,50
113,2017-01-16 22,96.0,50
113,2017-01-17 22,67.0,50
113,2017-01-18 22,90.0,50
113,2017-01-19 22,97.0,50
113,2017-01-20 22,228.0,50
113,2017-01-21 22,201.0,50
113,2017-01-22 22,216.0,50
113,2017-01-23 22,148.0,50
113,2017-01-24 22,117.0,50
113,2017-01-25 22,155.0,50
113,2017-01-26 22,103.0,50
113,2017-01-27 22,200.0,50
113,2017-01-28 22,7.0,50
113,2017-01-29 22,71.0,50
113,2017-01-30 22,246.0,50
113,2017-01-31 22,132.0,50
113,2017-02-01 22,241.0,50
113,2017-02-02 22,198.0,50
113,2017-02-03 22,135.0,50
113,2017-02-04 22,34.0,50
113,2017-02-05 22,187.0,50
113,2017-02-06 22,134.0,50
113,2017-02-07 22,71.0,50
113,2017-02-08 22,119.0,50
113,2017-02-09 22,276.0,50
113,2017-02-10 22,273.0,50
113,2017-02-11 22,233.0,50
113,2017-02-12 22,221.0,50
113,2017-02-13 22,177.0,50
113,2017-02-14 22,130.0,50
113,2017-02-15 22,210.0,50
113,2017-02-16 22,285.0,50
113,2017-02-17 22,254.0,50
113,2017-02-18 22,226.0,50
113,2017-02-19 22,93.0,50
113,2017-02-20 22,218.0,50
113,2017-02-21 22,34.0,50
113,2017-02-22 22,38.0,50
113,2017-02-23 22,300.0,50
113,2017-02-24 22,273.0,50
113,2017-02-25 22,273.0,50
113,2017-02-26 22,238.0,50
113,2017-02-27 22,241.0,50
113,2017-02-28 22,199.0,50
113,2017-03-01 22,110.0,50
113,2017-03-02 22,293.0,50
113,2017-03-03 22,256.0,50
113,2017-03-04 22,211.0,50
113,2017-03-05 22,244.0,50
113,2017-03-06 22,268.0,50
113,2017-03-07 22,308.0,50
113,2017-03-08 22,297.0,50
113,2017-03-09 22,270.0,50
113,2017-03-10 22,208.0,50
113,2017-03-11 22,161.0,50
113,2017-03-12 22,255.0,50
113,2017-03-13 22,254.0,50
113,2017-03-14 22,279.0,50
113,2017-03-15 22,247.0,50
113,2017-03-16 22,233.0,50
113,2017-03-17 22,164.0,50
113,2017-03-18 22,202.0,50
113,2017-03-19 22,211.0,50
113,2017-03-20 22,94.0,50
113,2017-03-21 22,269.0,50
113,2017-03-22 22,200.0,50
113,2017-03-23 22,259.0,50
