id,time,dayPower,capacity
161,2017-01-01 22,105.0,50
161,2017-01-02 22,135.0,50
161,2017-01-03 22,85.0,50
161,2017-01-04 22,40.0,50
161,2017-01-05 22,31.0,50
161,2017-01-06 22,67.0,50
161,2017-01-07 22,33.0,50
161,2017-01-08 22,95.0,50
161,2017-01-09 22,145.0,50
161,2017-01-10 22,192.0,50
161,2017-01-11 22,153.0,50
161,2017-01-12 22,9.0,50
161,2017-01-13 22,35.0,50
161,2017-01-14 22,215.0,50
161,2017-01-15 22,130.0,50
161,2017-01-16 22,93.0,50
161,2017-01-17 22,54.0,50
161,2017-01-18 22,116.0,50
161,2017-01-19 22,67.0,50
161,2017-01-20 22,231.0,50
161,2017-01-21 22,207.0,50
161,2017-01-22 22,210.0,50
161,2017-01-23 22,155.0,50
161,2017-01-24 22,120.0,50
161,2017-01-25 22,150.0,50
161,2017-01-26 22,95.0,50
161,2017-01-27 22,196.0,50
161,2017-01-28 22,8.0,50
161,2017-01-29 22,92.0,50
161,2017-01-30 22,241.0,50
161,2017-01-31 22,171.0,50
161,2017-02-01 22,245.0,50
161,2017-02-02 22,197.0,50
161,2017-02-03 22,150.0,50
161,2017-02-04 22,31.0,50
161,2017-02-05 22,189.0,50
161,2017-02-06 22,131.0,50
161,2017-02-07 22,82.0,50
161,2017-02-08 22,118.0,50
161,2017-02-09 22,272.0,50
161,2017-02-10 22,276.0,50
161,2017-02-11 22,226.0,50
161,2017-02-12 22,218.0,50
161,2017-02-13 22,169.0,50
161,2017-02-14 22,145.0,50
161,2017-02-15 22,206.0,50
161,2017-02-16 22,132.0,50
161,2017-02-17 22,196.0,50
161,2017-02-18 22,227.0,50
161,2017-02-19 22,110.0,50
161,2017-02-20 22,229.0,50
161,2017-02-21 22,35.0,50
161,2017-02-22 22,36.0,50
161,2017-02-23 22,297.0,50
161,2017-02-24 22,272.0,50
161,2017-02-25 22,276.0,50
161,2017-02-26 22,226.0,50
161,2017-02-27 22,233.0,50
161,2017-02-28 22,195.0,50
161,2017-03-01 22,138.0,50
161,2017-03-02 22,295.0,50
161,2017-03-03 22,257.0,50
161,2017-03-04 22,203.0,50
161,2017-03-05 22,261.0,50
161,2017-03-06 22,263.0,50
161,2017-03-07 22,314.0,50
161,2017-03-08 22,296.0,50
161,2017-03-09 22,292.0,50
161,2017-03-10 22,273.0,50
161,2017-03-11 22,166.0,50
161,2017-03-12 22,253.0,50
161,2017-03-13 22,223.0,50
161,2017-03-14 22,280.0,50
161,2017-03-15 22,235.0,50
161,2017-03-16 22,220.0,50
161,2017-03-17 22,155.0,50
161,2017-03-18 22,205.0,50
161,2017-03-19 22,205.0,50
161,2017-03-20 22,108.0,50
161,2017-03-21 22,242.0,50
161,2017-03-22 22,110.0,50
161,2017-03-23 22,101.0,50
